0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
10.409153,11.052472,8.827074,12.828958,15.30055,14.306771,10.210148,6.732524,12.629435,15.693342,15.138197,9.292838,5.632477,9.736967,11.435586,10.924158,8.716208,4.841266,6.211699,9.345062,10.567406,8.194476,11.230726,13.236882,12.60644,8.929306,5.81883,9.680039,12.408951,11.528293,7.610429,4.204912,7.376689,9.291391,8.570203,7.062937,4.677885,5.996093,5.986114,6.709364,4.805128,6.810741,8.163923,7.998228,6.172614,5.266311,7.23951,8.713994,9.872325,6.39193,4.915193,6.387179,7.812533,7.984076,7.121439,5.098173,6.002365,9.91229,10.902106,9.560206,10.403732,11.030125,11.296116,10.853741,9.288119,11.067012,11.580103,12.706979,12.872652,8.988485,11.781866,12.768423,13.159296,11.769342,17.669407,16.724939,4.81288,5.065791,4.819088,4.877818,4.973311,5.062567,5.221229,4.562205,4.824829,4.957692,5.063494,5.973737,4.55182,4.917037,4.995812,5.329448,5.417532,8.205723,8.652267,6.570001,7.03675,6.596512,6.355043,6.408579,6.773878,7.05457,6.529486,6.457704,6.60158,6.849979,8.087501,6.646566,7.177314,7.255374,7.928692,8.395348,14.405731,15.798648,1
9.812213,10.287894,7.645792,13.070469,15.775068,12.222323,8.202151,5.512074,13.861883,20.60683,11.886669,6.064497,5.90481,12.608153,15.933511,11.743282,7.164706,9.839739,11.710637,7.941482,7.00082,6.243049,12.469095,13.839415,9.938817,5.341045,4.860268,12.926469,18.216327,9.954521,4.524387,5.164294,11.357472,14.610654,10.493446,6.669796,9.488536,12.87119,4.906209,4.706494,3.54022,6.573409,7.464206,5.846497,3.994364,3.040195,6.535556,9.005996,5.749426,4.362873,3.801617,6.343563,8.049158,6.69655,7.635189,6.298148,8.084752,3.828399,4.065886,2.853091,4.700998,5.4098,4.442085,2.873802,2.033334,4.535307,6.485673,4.230909,2.417872,2.267552,4.306849,4.9902,4.083301,2.829345,3.505027,3.95348,1.025933,1.419846,0.705132,1.35567,1.61325,1.230909,0.68432,0.485683,1.295362,2.329754,1.120482,0.482137,0.527532,0.921486,1.092331,0.864045,0.548411,0.686415,0.709417,1.236549,2.308788,0.983448,1.527648,1.790738,1.557527,0.953519,0.744979,1.375198,1.943707,1.304958,0.717967,0.764807,1.032425,1.093454,0.978447,0.774864,0.900907,0.933786,1
7.787048,9.007321,6.726696,8.023488,10.480952,8.674567,7.332956,4.061713,8.352412,10.086134,8.097332,5.444002,3.798418,5.534854,6.448558,5.517446,4.542733,3.577813,3.737973,5.682308,6.429216,4.25624,6.96911,11.035928,9.405923,5.792024,3.310909,7.675822,11.346135,8.885359,4.506005,2.581195,4.680765,6.57156,5.078965,3.911986,2.765148,2.852941,3.703348,4.234244,2.8578,4.3382,6.307616,5.499451,4.130974,2.349458,5.458184,6.940567,6.096906,3.53921,2.231544,4.06508,5.459089,4.583598,3.423004,2.46858,3.03421,5.175729,5.529748,4.504986,5.808287,7.411486,6.476245,5.908363,3.418645,6.237735,7.18479,6.870924,6.496748,2.881652,4.694877,5.762418,5.696388,4.785023,3.357309,4.162665,1.446009,1.558464,1.154804,1.646441,2.308996,2.036744,1.712659,0.794744,1.664779,2.512356,1.963373,1.825762,0.703135,1.080867,1.339752,1.267665,1.059649,0.829285,0.915524,1.619622,1.857869,1.463722,1.815084,2.479532,2.262678,2.269555,1.093408,2.050672,2.71483,2.692443,3.421112,0.987333,1.272735,1.511665,1.526801,1.404614,1.254738,1.308921,1
9.282216,11.380854,7.278791,10.629086,12.593132,11.741017,9.275185,6.51139,10.380506,12.339398,9.671328,5.446789,5.454204,8.969964,10.007117,7.601388,4.306408,7.687736,4.698534,6.045748,6.836244,5.24244,8.096198,10.027145,9.105722,6.93341,4.745086,7.758302,9.453406,7.245196,4.573292,4.207587,6.815791,7.92425,5.863549,3.468679,6.54588,3.946473,6.492124,6.728247,5.07447,8.026552,10.074842,8.424799,6.312006,4.918738,11.396637,11.245824,9.893334,5.2197,6.982721,11.678161,12.833316,11.057843,8.718961,15.000823,10.695692,5.349759,6.255078,4.374414,6.60697,7.774623,8.129861,7.255704,3.996283,7.466467,7.734707,7.153202,3.832955,5.097799,8.846818,10.025629,8.36308,4.89792,11.358721,6.739083,1.88938,2.58447,1.401211,2.600037,3.237108,3.992013,3.355767,1.098713,1.824808,2.470349,1.989902,0.956935,0.810369,1.151518,1.257005,1.056628,0.75512,1.164638,1.215793,1.768747,1.799864,1.324878,2.096307,2.471795,2.270411,1.870924,1.133343,1.747075,2.124059,1.670718,0.980965,0.950068,1.325054,1.392966,1.240257,1.056931,1.447901,1.908445,1
8.412368,7.950937,7.084936,10.680182,12.997419,9.892456,6.583594,5.849409,9.960301,13.221557,10.18928,5.909358,5.146426,8.823238,10.942931,9.614616,5.555392,5.853891,7.211232,6.350571,6.520682,5.286072,8.482169,11.157139,8.616655,5.019489,3.940544,7.872799,11.287075,8.831953,4.780873,3.464656,6.655833,8.983763,7.735506,4.180557,3.603902,4.960459,2.946639,3.157782,2.1826,3.445671,4.707015,3.585783,2.352346,1.774475,3.289583,4.353264,3.650488,2.189471,1.942061,3.221626,3.870775,3.193529,1.98447,2.876978,2.572585,6.170661,6.825406,4.790799,8.026152,9.623931,8.81906,5.475328,3.269271,7.125961,9.113957,8.137405,5.190875,2.961844,6.681469,8.712102,7.791499,4.97465,7.37031,6.82253,1.305122,1.663,1.065083,1.42688,1.819865,2.213085,1.497277,0.718887,1.17538,1.589188,1.471991,1.244132,0.672551,1.193891,1.482172,1.549962,1.323675,2.495244,1.826039,1.26957,1.34245,1.178922,1.355212,1.499883,1.483519,1.214804,0.863104,1.219074,1.442162,1.442878,1.491563,0.859717,1.391837,1.642785,1.939793,1.853783,4.041884,2.895063,1
14.310468,13.947459,10.7616,13.84488,14.644941,12.350391,8.722063,7.969303,10.513884,13.064346,9.443694,5.604427,5.973847,8.26264,9.419636,8.195982,4.810645,5.44816,6.466225,7.162396,6.238748,5.580928,7.77867,8.25359,6.514957,4.101726,4.261923,5.598839,7.597268,5.394982,2.773955,2.748056,4.125226,4.755808,4.013686,2.50589,3.014734,3.493275,6.17615,5.876197,5.203314,7.11624,7.612531,6.305715,4.317093,4.436796,6.620278,7.252133,5.415015,3.489146,2.985718,4.783243,5.65794,3.842184,2.142265,2.727614,2.875187,8.489828,7.915456,6.941469,8.278092,8.429812,7.819511,6.583039,6.476386,10.721172,9.583891,8.876966,7.714012,6.592033,13.158414,14.713435,11.898775,6.647382,8.314214,10.286457,3.437064,3.397999,3.402712,3.50325,3.411719,3.340878,3.224344,3.167776,3.33417,3.356914,3.065137,3.917979,2.733207,2.970636,2.947186,2.806435,2.581159,2.693452,2.725976,6.406079,6.374812,6.340118,6.467354,6.398755,6.293914,6.340005,6.198768,6.11958,6.185418,6.116184,8.282201,5.601934,5.800018,5.847705,5.805174,5.484827,5.648344,5.717446,1
21.524573,22.227615,17.742168,24.396321,27.06671,25.036893,14.483841,12.756098,16.83802,22.342484,17.799,9.217425,13.607142,14.088479,15.882884,14.675981,15.621367,16.522471,11.503748,18.044102,20.407979,12.979867,21.891033,27.366487,24.367487,11.129664,10.024192,18.152657,25.508156,18.848888,8.557352,12.52786,15.866686,17.679464,15.110556,12.466136,15.475606,11.00718,37.900472,43.196168,24.998722,40.194001,47.729947,45.747572,27.666193,15.329672,29.928433,39.083601,33.442212,15.706826,68.00653,55.982965,48.429107,54.638611,105.032447,110.655867,84.18331,7.64705,8.499774,8.464275,11.162514,10.214954,10.153096,6.146731,5.982752,10.040799,10.560089,9.552199,4.793299,10.444393,11.980896,11.684291,12.328807,13.111735,14.900096,11.058834,1.178417,1.261957,1.768439,2.246581,1.386249,1.638438,1.161053,0.733254,1.275627,1.259839,0.940714,0.53178,1.702254,1.251707,1.073897,0.875711,0.829068,1.738597,0.951599,1.193564,1.158889,3.398595,2.755604,1.378321,1.453972,1.899272,1.094905,1.470619,1.291642,1.221588,1.112695,1.778207,1.200628,1.094958,1.014024,1.040832,2.517751,1.373588,1
11.971083,11.374465,8.20541,9.041619,13.420321,11.523788,6.641631,4.607822,10.945109,15.001368,12.874622,5.79558,4.625164,10.22943,14.104577,12.038961,6.991433,8.31077,8.737612,7.908008,8.433799,7.148575,7.919637,12.445829,10.656297,6.437026,3.155302,9.333034,14.168489,11.006723,4.994018,3.068939,7.498845,11.256966,9.212589,4.956161,5.955975,6.450789,10.994292,12.08079,10.905481,11.970779,18.85958,16.711086,10.363224,5.772022,22.306345,26.442093,28.00608,9.015188,8.026583,23.804403,35.241205,31.32498,12.25195,31.052422,22.273567,8.423977,9.212928,7.461124,8.073335,11.52032,11.584231,10.949604,4.489868,13.095161,12.223591,15.862819,6.697912,4.999505,10.781367,12.461245,11.948934,7.685073,10.499207,8.854134,3.727364,4.091333,2.517116,2.680297,3.115091,3.899552,3.732445,1.096085,2.373602,2.729849,3.812255,1.83644,1.14133,2.183444,2.454623,2.546212,1.789896,2.33765,1.941453,2.611198,2.856149,2.016533,2.143051,2.900972,3.74305,6.735136,1.566756,3.216424,2.750068,5.722747,2.298421,1.522197,2.357103,2.516663,2.561605,2.090546,3.483307,2.655019,1
12.516343,10.136242,9.166812,11.44376,10.752983,10.104597,7.15485,6.093055,8.266178,9.350646,7.795625,5.523081,4.746539,5.983118,6.434928,5.573365,3.767802,4.418224,4.006613,7.246918,7.260672,6.275079,9.430318,10.408085,9.187179,6.228283,5.127883,8.071231,10.101825,7.795944,5.213842,4.04538,5.950189,6.463226,5.391797,3.809879,4.338437,3.983905,7.05043,7.006605,6.870138,9.883242,9.907932,9.135113,6.243246,6.026296,9.135451,9.260395,8.789713,5.670273,4.247657,6.225953,7.073632,5.790388,4.318156,3.912429,3.749795,6.899754,7.88989,7.091065,8.374902,8.403875,9.426318,8.357544,7.679601,7.706025,8.353979,12.190871,8.796531,4.064575,6.008864,6.536012,6.611779,5.212395,5.365349,5.698591,1.814407,2.102502,2.18133,2.217685,2.224859,2.589017,2.505079,2.759757,1.958205,2.036227,3.527735,2.765027,0.960494,1.346845,1.363235,1.497145,1.29132,1.332362,1.556553,0.151889,0.179414,0.189655,0.182179,0.192162,0.236735,0.237973,0.258724,0.186947,0.203697,0.41944,0.289113,0.099485,0.129759,0.15239,0.169835,0.135892,0.129663,0.149489,1
23.491906,30.751773,19.709485,14.402955,23.118871,17.257487,14.989608,12.09161,13.86705,11.692982,13.297577,12.663476,12.139202,15.612486,16.185567,13.003924,11.55442,8.63115,11.013429,39.638451,47.958919,14.645711,18.401858,33.496513,27.248197,17.460459,7.388246,13.631716,13.58018,15.359799,9.83153,7.842694,12.400597,13.096606,11.165283,8.343938,5.326328,7.069372,20.635139,24.827859,11.551358,15.080252,22.758634,20.484178,13.224736,8.326458,18.785162,17.088555,21.157323,10.928513,15.237859,33.640887,27.474138,24.880034,16.270289,12.385161,14.420943,14.938638,19.073262,9.322152,10.737075,15.729616,13.252876,9.935938,6.958814,14.622995,11.264074,14.07702,8.530643,10.331567,24.820344,21.936565,17.335982,10.660112,9.145563,10.759091,1.521379,1.932802,1.065529,1.084083,1.704466,1.481828,1.051118,0.648589,1.150393,0.863494,1.18111,0.818272,0.849693,1.360238,1.367163,1.073053,0.8515,0.816206,0.847203,0.817643,1.100162,0.516327,0.502254,0.862652,0.657681,0.467803,0.311533,0.486035,0.389503,0.501414,0.384166,0.429304,0.587491,0.597387,0.469804,0.41255,0.466279,0.469828,1
