Combination,SVM Accuracy,SVM AUC,KNN Accuracy,KNN AUC,Random Forest Accuracy,Random Forest AUC,Logistic Regression Accuracy,Logistic Regression AUC,XGB Accuracy,XGB AUC
Alcohol_AEI_Theta_FCPCA,0.7368421052631579,0.9111111111111112,0.7368421052631579,0.7999999999999999,0.631578947368421,0.8222222222222222,0.7368421052631579,0.9222222222222222,0.631578947368421,0.7722222222222223
Alcohol_AEI_Alpha_FC,0.631578947368421,0.38333333333333336,0.7368421052631579,0.6833333333333333,0.631578947368421,0.7166666666666667,0.5263157894736842,0.5777777777777777,0.5789473684210527,0.5777777777777778
Alcohol_AEI_Alpha_FCPCA,0.7368421052631579,0.8222222222222222,0.631578947368421,0.6611111111111111,0.6842105263157895,0.8388888888888889,0.631578947368421,0.8333333333333333,0.7894736842105263,0.8333333333333333
Alcohol_AEI_Beta_FC,0.631578947368421,0.41111111111111104,0.47368421052631576,0.4388888888888889,0.3157894736842105,0.3611111111111111,0.47368421052631576,0.5111111111111111,0.3684210526315789,0.35
Alcohol_AEI_Beta_FCPCA,0.6842105263157895,0.7888888888888889,0.5789473684210527,0.6277777777777778,0.5789473684210527,0.6944444444444445,0.6842105263157895,0.7777777777777778,0.5789473684210527,0.611111111111111
Alcohol_AEI_HighBeta_FC,0.5789473684210527,0.4111111111111111,0.6842105263157895,0.6166666666666666,0.5789473684210527,0.7277777777777777,0.5789473684210527,0.5888888888888889,0.47368421052631576,0.4611111111111111
Alcohol_AEI_HighBeta_FCPCA,0.7894736842105263,0.8444444444444444,0.47368421052631576,0.5055555555555555,0.7894736842105263,0.8999999999999999,0.7894736842105263,0.8444444444444444,0.8421052631578947,0.8444444444444444
Alcohol_AEI_Gamma_FC,0.631578947368421,0.41666666666666663,0.3157894736842105,0.36666666666666664,0.42105263157894735,0.4388888888888889,0.42105263157894735,0.3555555555555555,0.5789473684210527,0.42777777777777776
Alcohol_AEI_Gamma_FCPCA,0.7368421052631579,0.8666666666666667,0.5789473684210527,0.6,0.8947368421052632,0.8388888888888889,0.7368421052631579,0.8222222222222222,0.7894736842105263,0.8333333333333334
Alcohol_AEI_All_FC,0.6842105263157895,0.32222222222222224,0.7368421052631579,0.7388888888888889,0.7368421052631579,0.7555555555555555,0.7368421052631579,0.6555555555555556,0.6842105263157895,0.7222222222222222
Alcohol_AEI_All_FCPCA,0.7368421052631579,0.6777777777777778,0.5263157894736842,0.55,0.8421052631578947,0.9111111111111111,0.7894736842105263,0.7999999999999999,0.6842105263157895,0.6944444444444444
Behavioral_AEI_Delta_FC,0.3684210526315789,0.4222222222222223,0.5789473684210527,0.6277777777777778,0.42105263157894735,0.5166666666666666,0.3157894736842105,0.26666666666666666,0.47368421052631576,0.711111111111111
Behavioral_AEI_Delta_FCPCA,0.5263157894736842,0.5944444444444444,0.42105263157894735,0.49999999999999994,0.42105263157894735,0.38888888888888884,0.631578947368421,0.6555555555555556,0.47368421052631576,0.3222222222222222
Behavioral_AEI_Theta_FC,0.7368421052631579,0.13333333333333333,0.6842105263157895,0.6222222222222221,0.631578947368421,0.7055555555555556,0.7368421052631579,0.788888888888889,0.5789473684210527,0.6777777777777778
Behavioral_AEI_Theta_FCPCA,0.7368421052631579,0.7611111111111111,0.6842105263157895,0.7222222222222222,0.7894736842105263,0.7888888888888889,0.7894736842105263,0.7777777777777778,0.42105263157894735,0.4888888888888888
Behavioral_AEI_Alpha_FC,0.3157894736842105,0.3666666666666667,0.631578947368421,0.6055555555555556,0.3157894736842105,0.2833333333333333,0.3684210526315789,0.36666666666666664,0.47368421052631576,0.5055555555555555
Behavioral_AEI_Alpha_FCPCA,0.631578947368421,0.7444444444444445,0.631578947368421,0.5555555555555556,0.6842105263157895,0.6222222222222222,0.5789473684210527,0.7555555555555555,0.3684210526315789,0.33888888888888885
Behavioral_AEI_Beta_FC,0.3684210526315789,0.3111111111111111,0.5789473684210527,0.5777777777777777,0.47368421052631576,0.4388888888888889,0.3157894736842105,0.4,0.5789473684210527,0.4888888888888888
Behavioral_AEI_Beta_FCPCA,0.5263157894736842,0.7444444444444445,0.631578947368421,0.6444444444444444,0.8421052631578947,0.8333333333333334,0.5789473684210527,0.7444444444444445,0.8421052631578947,0.7777777777777778
Behavioral_AEI_HighBeta_FC,0.42105263157894735,0.6333333333333333,0.47368421052631576,0.41666666666666663,0.7894736842105263,0.75,0.42105263157894735,0.37777777777777777,0.6842105263157895,0.7888888888888888
Behavioral_AEI_HighBeta_FCPCA,0.5789473684210527,0.6444444444444444,0.5263157894736842,0.638888888888889,0.5789473684210527,0.6944444444444444,0.631578947368421,0.7444444444444445,0.6842105263157895,0.7166666666666667
Behavioral_AEI_Gamma_FC,0.631578947368421,0.46666666666666656,0.631578947368421,0.638888888888889,0.631578947368421,0.6666666666666666,0.47368421052631576,0.5,0.631578947368421,0.5611111111111111
Behavioral_AEI_Gamma_FCPCA,0.631578947368421,0.6333333333333333,0.631578947368421,0.5888888888888889,0.5263157894736842,0.4666666666666666,0.5789473684210527,0.5777777777777777,0.2631578947368421,0.3055555555555556
Behavioral_AEI_All_FC,0.42105263157894735,0.5888888888888889,0.631578947368421,0.5499999999999999,0.5789473684210527,0.6611111111111111,0.5263157894736842,0.6444444444444444,0.6842105263157895,0.7
Behavioral_AEI_All_FCPCA,0.6842105263157895,0.7833333333333333,0.5263157894736842,0.5,0.42105263157894735,0.5666666666666667,0.6842105263157895,0.6666666666666666,0.7894736842105263,0.8333333333333334
Bipolar_AEI_Delta_FC,0.4375,0.328125,0.625,0.5625,0.6875,0.5625,0.5,0.5,0.4375,0.5
Bipolar_AEI_Delta_FCPCA,0.6875,0.890625,0.4375,0.59375,0.625,0.8515625,0.875,0.90625,0.4375,0.609375
Bipolar_AEI_Theta_FC,0.5,0.328125,0.5,0.2890625,0.4375,0.3671875,0.3125,0.265625,0.6875,0.84375
Bipolar_AEI_Theta_FCPCA,0.75,0.875,0.5,0.515625,0.6875,0.71875,0.8125,0.859375,0.6875,0.8046875
Bipolar_AEI_Alpha_FC,0.5625,0.40625,0.625,0.8046875,0.6875,0.703125,0.5625,0.609375,0.5,0.546875
Bipolar_AEI_Alpha_FCPCA,0.5625,0.609375,0.75,0.7734375,0.6875,0.8671875,0.625,0.671875,0.75,0.78125
Bipolar_AEI_Beta_FC,0.5,0.703125,0.5,0.65625,0.5625,0.6171875,0.625,0.4375,0.4375,0.3125
Bipolar_AEI_Beta_FCPCA,0.8125,0.8125,0.4375,0.5078125,0.8125,0.8046875,0.8125,0.859375,0.875,0.96875
Bipolar_AEI_HighBeta_FC,0.5,0.5,0.5,0.40625,0.4375,0.5078125,0.5,0.4375,0.5625,0.5859375
Bipolar_AEI_HighBeta_FCPCA,0.6875,0.828125,0.6875,0.65625,0.6875,0.71875,0.75,0.828125,0.8125,0.921875
Bipolar_AEI_Gamma_FC,0.625,0.6875,0.5625,0.5078125,0.5625,0.53125,0.5625,0.609375,0.5625,0.453125
Bipolar_AEI_Gamma_FCPCA,0.6875,0.75,0.625,0.609375,0.5,0.859375,0.625,0.765625,0.4375,0.4375
Bipolar_AEI_All_FC,0.5625,0.296875,0.5,0.609375,0.5,0.5546875,0.625,0.71875,0.5,0.59375
Bipolar_AEI_All_FCPCA,0.5,0.546875,0.625,0.8125,0.5,0.6015625,0.5,0.546875,0.625,0.640625
Depressive_AEI_Delta_FC,0.4827586206896552,0.5473684210526316,0.6206896551724138,0.34210526315789475,0.6206896551724138,0.42105263157894735,0.5517241379310345,0.3789473684210526,0.6551724137931034,0.5342105263157895
Depressive_AEI_Delta_FCPCA,0.7241379310344828,0.8578947368421052,0.6551724137931034,0.781578947368421,0.7241379310344828,0.8842105263157894,0.7241379310344828,0.8736842105263158,0.7241379310344828,0.9315789473684211
Depressive_AEI_Theta_FC,0.3793103448275862,0.6631578947368422,0.5172413793103449,0.4368421052631579,0.4827586206896552,0.3421052631578947,0.41379310344827586,0.31052631578947365,0.6551724137931034,0.4473684210526316
Depressive_AEI_Theta_FCPCA,0.8620689655172413,0.9368421052631579,0.6896551724137931,0.6868421052631578,0.7586206896551724,0.7973684210526315,0.8620689655172413,0.9368421052631579,0.6551724137931034,0.5578947368421053
Depressive_AEI_Alpha_FC,0.3448275862068966,0.7263157894736841,0.6206896551724138,0.613157894736842,0.6551724137931034,0.4921052631578947,0.5862068965517241,0.49473684210526314,0.6896551724137931,0.6973684210526315
Depressive_AEI_Alpha_FCPCA,0.7241379310344828,0.8473684210526315,0.7241379310344828,0.6131578947368421,0.7931034482758621,0.8473684210526315,0.7586206896551724,0.8736842105263158,0.7586206896551724,0.7789473684210526
Depressive_AEI_Beta_FC,0.4482758620689655,0.6157894736842106,0.6551724137931034,0.47631578947368414,0.6206896551724138,0.4342105263157895,0.5517241379310345,0.38421052631578945,0.6551724137931034,0.6105263157894737
Depressive_AEI_Beta_FCPCA,0.8620689655172413,0.8894736842105262,0.7586206896551724,0.718421052631579,0.7241379310344828,0.881578947368421,0.7586206896551724,0.8789473684210527,0.6551724137931034,0.8052631578947368
Depressive_AEI_HighBeta_FC,0.5172413793103449,0.35789473684210527,0.4827586206896552,0.4631578947368421,0.6206896551724138,0.5052631578947369,0.7241379310344828,0.668421052631579,0.6896551724137931,0.5973684210526315
Depressive_AEI_HighBeta_FCPCA,0.7586206896551724,0.8578947368421053,0.6896551724137931,0.5184210526315789,0.7931034482758621,0.894736842105263,0.7586206896551724,0.8421052631578947,0.6896551724137931,0.7473684210526316
Depressive_AEI_Gamma_FC,0.6206896551724138,0.4421052631578947,0.5517241379310345,0.43157894736842106,0.5862068965517241,0.6105263157894737,0.6896551724137931,0.6999999999999998,0.6551724137931034,0.5210526315789473
Depressive_AEI_Gamma_FCPCA,0.7241379310344828,0.7578947368421053,0.6206896551724138,0.5236842105263158,0.7241379310344828,0.8605263157894737,0.7586206896551724,0.8,0.7241379310344828,0.8210526315789474
Depressive_AEI_All_FC,0.41379310344827586,0.41052631578947363,0.5517241379310345,0.5026315789473684,0.6896551724137931,0.5605263157894737,0.3793103448275862,0.3105263157894737,0.6551724137931034,0.7210526315789474
Depressive_AEI_All_FCPCA,0.8275862068965517,0.8526315789473684,0.6551724137931034,0.6947368421052631,0.5517241379310345,0.6499999999999999,0.7931034482758621,0.8263157894736842,0.6551724137931034,0.6473684210526315
Panic_AEI_Delta_FC,0.5,0.509090909090909,0.5625,0.13636363636363638,0.5625,0.40909090909090906,0.5625,0.509090909090909,0.625,0.6272727272727273
Panic_AEI_Delta_FCPCA,0.5625,0.5818181818181818,0.6875,0.6545454545454545,0.75,0.7909090909090909,0.625,0.6181818181818182,0.875,0.8181818181818181
Panic_AEI_Theta_FC,0.625,0.6727272727272727,0.625,0.7454545454545454,0.6875,0.7272727272727273,0.625,0.5636363636363637,0.5,0.6363636363636364
Panic_AEI_Theta_FCPCA,0.75,0.8,0.5625,0.6818181818181819,0.6875,0.7363636363636364,0.6875,0.8181818181818182,0.8125,0.7636363636363638
Panic_AEI_Alpha_FC,0.375,0.7090909090909091,0.75,0.6,0.5625,0.2727272727272727,0.4375,0.32727272727272727,0.625,0.4636363636363637
Panic_AEI_Alpha_FCPCA,0.625,0.7272727272727273,0.5625,0.3636363636363637,0.5625,0.5454545454545454,0.625,0.7090909090909091,0.625,0.7272727272727272
