Combination,SVM Accuracy,SVM AUC,KNN Accuracy,KNN AUC,Random Forest Accuracy,Random Forest AUC,Logistic Regression Accuracy,Logistic Regression AUC,XGB Accuracy,XGB AUC
Traumastress_AEI_Alpha_FCPCA,0.7272727272727273,0.8416666666666666,0.7272727272727273,0.775,0.8636363636363636,0.8458333333333333,0.8181818181818182,0.8666666666666667,0.7727272727272727,0.8333333333333334
Traumastress_AEI_Beta_FC,0.45454545454545453,0.5166666666666666,0.4090909090909091,0.35833333333333334,0.5454545454545454,0.43333333333333335,0.5,0.5833333333333334,0.5909090909090909,0.38750000000000007
Traumastress_AEI_Beta_FCPCA,0.8181818181818182,0.875,0.6818181818181818,0.6041666666666667,0.8181818181818182,0.9083333333333333,0.7727272727272727,0.9,0.7272727272727273,0.8125
Traumastress_AEI_HighBeta_FC,0.45454545454545453,0.5416666666666667,0.45454545454545453,0.42500000000000004,0.36363636363636365,0.30833333333333335,0.6363636363636364,0.575,0.5,0.5291666666666667
Traumastress_AEI_HighBeta_FCPCA,0.9545454545454546,0.9416666666666667,0.5909090909090909,0.7374999999999999,0.9090909090909091,0.9541666666666666,0.8636363636363636,0.9666666666666668,0.6363636363636364,0.6875
Traumastress_AEI_Gamma_FC,0.5909090909090909,0.5166666666666667,0.4090909090909091,0.37916666666666665,0.6818181818181818,0.6749999999999999,0.5909090909090909,0.6416666666666667,0.6363636363636364,0.6833333333333333
Traumastress_AEI_Gamma_FCPCA,0.5909090909090909,0.8041666666666667,0.6363636363636364,0.6875,0.5909090909090909,0.7,0.7727272727272727,0.8333333333333334,0.6818181818181818,0.7375
Traumastress_AEI_All_FC,0.6818181818181818,0.5166666666666666,0.5454545454545454,0.5458333333333333,0.5909090909090909,0.5708333333333333,0.5454545454545454,0.5499999999999999,0.7727272727272727,0.7916666666666667
Traumastress_AEI_All_FCPCA,0.7272727272727273,0.725,0.7272727272727273,0.8208333333333333,0.7272727272727273,0.9333333333333333,0.6818181818181818,0.7999999999999999,0.7272727272727273,0.6875
Addictive_AEI_Delta_PSDFC,0.5357142857142857,0.37414965986394555,0.5,0.5238095238095238,0.5357142857142857,0.4319727891156462,0.5357142857142857,0.48639455782312924,0.5357142857142857,0.37414965986394555
Addictive_AEI_Delta_PSDFCPCA,0.7142857142857143,0.8843537414965987,0.6071428571428571,0.7789115646258504,1.0,1.0,0.75,0.8979591836734695,1.0,1.0
Addictive_AEI_Theta_PSDFC,0.39285714285714285,0.4625850340136054,0.35714285714285715,0.2891156462585034,0.39285714285714285,0.4489795918367347,0.39285714285714285,0.4557823129251701,0.32142857142857145,0.4013605442176871
Addictive_AEI_Theta_PSDFCPCA,0.8571428571428571,0.9659863945578231,0.6428571428571429,0.8061224489795918,1.0,1.0,0.8214285714285714,0.9183673469387755,1.0,1.0
Addictive_AEI_Alpha_PSDFC,0.5357142857142857,0.5782312925170068,0.5714285714285714,0.6020408163265306,0.5357142857142857,0.4251700680272109,0.5357142857142857,0.5102040816326531,0.5,0.4931972789115646
Addictive_AEI_Alpha_PSDFCPCA,0.7142857142857143,0.8571428571428571,0.6428571428571429,0.9047619047619048,1.0,1.0,0.7142857142857143,0.8571428571428571,1.0,1.0
Addictive_AEI_Beta_PSDFC,0.5,0.47619047619047616,0.42857142857142855,0.5782312925170068,0.5,0.42517006802721086,0.5,0.47619047619047616,0.5357142857142857,0.4387755102040817
Addictive_AEI_Beta_PSDFCPCA,0.6785714285714286,0.8979591836734694,0.6428571428571429,0.6938775510204082,1.0,1.0,0.7142857142857143,0.9251700680272108,1.0,1.0
Addictive_AEI_HighBeta_PSDFC,0.5357142857142857,0.5714285714285714,0.42857142857142855,0.5136054421768708,0.5357142857142857,0.5544217687074829,0.5,0.40816326530612246,0.4642857142857143,0.54421768707483
Addictive_AEI_HighBeta_PSDFCPCA,0.8214285714285714,0.9387755102040817,0.7142857142857143,0.8571428571428571,1.0,1.0,0.7857142857142857,0.9523809523809523,1.0,1.0
Addictive_AEI_Gamma_PSDFC,0.6428571428571429,0.5374149659863945,0.39285714285714285,0.45918367346938777,0.6428571428571429,0.5510204081632653,0.5357142857142857,0.564625850340136,0.6428571428571429,0.629251700680272
Addictive_AEI_Gamma_PSDFCPCA,0.8214285714285714,0.9523809523809523,0.6785714285714286,0.8027210884353742,1.0,1.0,0.7142857142857143,0.9115646258503401,1.0,1.0
Addictive_AEI_All_PSDFC,0.5714285714285714,0.4965986394557823,0.5,0.6360544217687074,0.5714285714285714,0.45238095238095244,0.5714285714285714,0.489795918367347,0.6071428571428571,0.45578231292517
Addictive_AEI_All_PSDFCPCA,0.8928571428571429,0.8911564625850341,0.5357142857142857,0.6666666666666667,1.0,1.0,0.8214285714285714,0.9319727891156463,1.0,1.0
Anxiety_AEI_Delta_PSDFC,0.55,0.4141414141414141,0.45,0.4444444444444444,0.55,0.4696969696969697,0.55,0.5555555555555556,0.55,0.4090909090909091
Anxiety_AEI_Delta_PSDFCPCA,1.0,1.0,0.6,0.6767676767676768,1.0,1.0,0.95,0.9797979797979797,1.0,1.0
Anxiety_AEI_Theta_PSDFC,0.35,0.46464646464646464,0.35,0.36868686868686873,0.4,0.35858585858585856,0.35,0.4343434343434343,0.4,0.41919191919191917
Anxiety_AEI_Theta_PSDFCPCA,0.9,0.9393939393939393,0.65,0.7070707070707071,1.0,1.0,0.85,0.9393939393939393,1.0,1.0
Anxiety_AEI_Alpha_PSDFC,0.6,0.606060606060606,0.55,0.6717171717171717,0.6,0.6111111111111112,0.6,0.4949494949494949,0.6,0.5808080808080808
Anxiety_AEI_Alpha_PSDFCPCA,0.85,0.9797979797979797,0.65,0.6868686868686869,1.0,1.0,0.8,1.0,1.0,1.0
Anxiety_AEI_Beta_PSDFC,0.5,0.4242424242424242,0.55,0.47979797979797983,0.5,0.4444444444444444,0.5,0.4949494949494949,0.5,0.5606060606060606
Anxiety_AEI_Beta_PSDFCPCA,0.95,1.0,0.85,0.8787878787878787,1.0,1.0,0.9,0.9595959595959596,1.0,1.0
Anxiety_AEI_HighBeta_PSDFC,0.5,0.5252525252525252,0.5,0.46969696969696967,0.5,0.4494949494949495,0.5,0.5454545454545454,0.6,0.5353535353535354
Anxiety_AEI_HighBeta_PSDFCPCA,0.85,0.9444444444444444,0.7,0.702020202020202,1.0,1.0,0.9,0.9595959595959596,1.0,1.0
Anxiety_AEI_Gamma_PSDFC,0.45,0.5959595959595959,0.6,0.5808080808080808,0.45,0.4797979797979798,0.5,0.5757575757575757,0.4,0.45454545454545453
Anxiety_AEI_Gamma_PSDFCPCA,0.8,0.9393939393939394,0.7,0.7121212121212122,1.0,1.0,0.75,0.9292929292929293,1.0,1.0
Anxiety_AEI_All_PSDFC,0.35,0.27272727272727276,0.5,0.5353535353535352,0.35,0.40404040404040403,0.35,0.30303030303030304,0.25,0.28787878787878785
Anxiety_AEI_All_PSDFCPCA,1.0,1.0,0.75,0.702020202020202,1.0,1.0,1.0,1.0,1.0,1.0
Mood_AEI_Delta_PSDFC,0.5833333333333334,0.49444444444444446,0.3611111111111111,0.4666666666666667,0.5833333333333334,0.47500000000000003,0.6388888888888888,0.55,0.5833333333333334,0.5
Mood_AEI_Delta_PSDFCPCA,0.9166666666666666,0.8722222222222222,0.6944444444444444,0.9666666666666667,1.0,1.0,0.8888888888888888,0.9055555555555556,1.0,1.0
Mood_AEI_Theta_PSDFC,0.6944444444444444,0.5055555555555556,0.6111111111111112,0.5222222222222221,0.6944444444444444,0.6,0.7222222222222222,0.6222222222222222,0.6388888888888888,0.4611111111111111
Mood_AEI_Theta_PSDFCPCA,0.75,0.8999999999999999,0.7777777777777778,0.8638888888888889,1.0,1.0,0.75,0.8777777777777778,1.0,1.0
Mood_AEI_Alpha_PSDFC,0.75,0.7277777777777779,0.6111111111111112,0.5861111111111111,0.75,0.6388888888888888,0.7222222222222222,0.65,0.6111111111111112,0.6000000000000001
Mood_AEI_Alpha_PSDFCPCA,0.8333333333333334,0.9222222222222223,0.5833333333333334,0.5972222222222223,1.0,1.0,0.8333333333333334,0.961111111111111,1.0,1.0
Mood_AEI_Beta_PSDFC,0.5833333333333334,0.3333333333333333,0.2777777777777778,0.25,0.5833333333333334,0.4388888888888889,0.6111111111111112,0.39166666666666666,0.4722222222222222,0.48611111111111105
Mood_AEI_Beta_PSDFCPCA,0.9444444444444444,0.9833333333333334,0.6944444444444444,0.8833333333333334,1.0,1.0,0.9444444444444444,0.9944444444444445,1.0,1.0
Mood_AEI_HighBeta_PSDFC,0.5833333333333334,0.5333333333333333,0.4166666666666667,0.35833333333333334,0.5833333333333334,0.38055555555555554,0.5555555555555556,0.46111111111111114,0.5277777777777778,0.3638888888888889
Mood_AEI_HighBeta_PSDFCPCA,0.8611111111111112,0.9388888888888889,0.6111111111111112,0.9583333333333334,1.0,1.0,0.8611111111111112,0.9611111111111111,1.0,1.0
Mood_AEI_Gamma_PSDFC,0.6666666666666666,0.3166666666666667,0.5,0.4527777777777778,0.6666666666666666,0.31666666666666665,0.6666666666666666,0.3277777777777778,0.5833333333333334,0.2861111111111111
Mood_AEI_Gamma_PSDFCPCA,0.8055555555555556,0.9611111111111111,0.75,0.9194444444444444,1.0,1.0,0.7777777777777778,0.9500000000000001,1.0,1.0
Mood_AEI_All_PSDFC,0.6666666666666666,0.44444444444444453,0.3888888888888889,0.4138888888888889,0.6666666666666666,0.5583333333333333,0.6666666666666666,0.43333333333333335,0.6666666666666666,0.5333333333333333
Mood_AEI_All_PSDFCPCA,0.9444444444444444,0.9666666666666667,0.7222222222222222,0.8805555555555556,1.0,1.0,0.9166666666666666,0.9611111111111111,1.0,1.0
OCD_AEI_Delta_PSDFC,0.35714285714285715,0.3541666666666667,0.42857142857142855,0.38541666666666663,0.35714285714285715,0.40625,0.35714285714285715,0.3541666666666667,0.42857142857142855,0.41666666666666663
OCD_AEI_Delta_PSDFCPCA,0.8571428571428571,0.9375,0.5714285714285714,0.84375,1.0,1.0,0.8571428571428571,0.9166666666666667,1.0,1.0
OCD_AEI_Theta_PSDFC,0.5714285714285714,0.2708333333333333,0.35714285714285715,0.3541666666666667,0.5714285714285714,0.5833333333333334,0.5714285714285714,0.45833333333333337,0.6428571428571429,0.5416666666666666
OCD_AEI_Theta_PSDFCPCA,1.0,1.0,0.8571428571428571,0.9583333333333334,1.0,1.0,0.9285714285714286,1.0,1.0,1.0
