0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12.569849,13.165476,8.199911,12.375005,16.631521,15.029768,13.71991,6.418423,9.730679,14.023891,16.116158,8.776214,4.500276,6.986276,12.42369,12.604197,9.39118,4.650069,6.849045,1
8.317621,8.7713,7.77383,13.562664,22.605195,17.373097,12.030675,8.21029,13.872561,19.983718,19.163454,6.288805,7.916047,13.899092,13.713784,11.609455,5.981611,11.059504,10.670825,1
8.98664,10.026475,8.591453,13.600114,13.942202,14.779664,11.096525,7.263894,17.512566,20.821919,15.704026,7.846942,6.717113,13.318545,16.274338,14.104899,8.7183,11.30187,15.852439,1
76.085093,71.771258,55.383357,77.952382,81.942812,70.704614,44.948655,36.885816,62.468449,63.798473,45.620756,20.877294,62.051826,53.992096,53.280793,36.138068,26.260182,19.170148,18.493338,1
8.736056,9.109114,14.778988,8.022304,9.862743,8.57728,6.814506,4.579793,8.578583,9.129617,5.792346,3.654056,5.107643,4.561897,7.196991,6.257143,3.31239,5.324096,4.91708,1
19.620641,24.939084,14.423182,21.838089,29.610883,31.224108,19.874233,13.103891,18.696176,25.758337,24.968019,21.200788,11.562876,19.228401,25.812048,24.985286,20.934174,12.035236,15.600238,1
12.295661,16.450555,11.246009,13.948959,15.591246,14.894421,14.15436,10.528214,13.125654,14.556683,15.395832,9.465476,10.567274,13.196458,13.169018,13.734371,10.321435,12.795687,11.350627,1
10.59167,11.321836,9.1539,13.080736,15.887167,15.880576,8.469058,5.168336,10.818447,13.060407,13.116522,6.563873,5.216604,9.997163,10.684402,20.523992,8.930316,8.327337,14.178575,1
12.09828,14.438512,8.949231,14.504732,19.548116,15.361267,7.507371,8.217524,12.050268,14.616253,10.53696,3.571714,7.016593,12.874513,10.835975,11.265871,4.38717,4.78963,3.433682,1
17.990417,20.054626,12.67545,15.285212,20.212714,17.840534,14.41543,7.074583,11.790112,15.924097,13.620307,8.369922,4.954153,10.182501,8.953174,15.129402,8.138152,12.079715,10.871775,1
10.518921,10.91868,9.293098,16.069763,17.938519,14.763425,9.186604,8.169397,12.449092,15.059318,11.460868,7.415728,7.752031,11.587614,12.284596,10.776149,8.241192,8.587009,10.207757,1
16.954494,22.312334,10.960988,10.944889,17.034271,18.033913,13.435898,6.798123,13.950527,19.213571,17.655145,9.218429,12.413577,15.659693,17.232564,16.174218,8.271524,15.577641,13.432221,1
7.844622,9.429803,5.497983,8.277097,15.700336,12.223514,9.471007,1.772118,5.2975,8.374733,8.894626,8.218837,2.524215,3.853009,5.927129,7.410096,8.09611,1.535051,2.883438,1
23.95631,21.47381,30.11209,32.940965,32.262466,31.364077,24.873288,22.961688,28.171589,29.88245,30.862865,14.793842,17.930147,23.651686,26.236973,31.667156,18.639542,24.83937,34.567066,1
17.286957,18.233639,14.437957,17.390338,18.260577,26.713101,19.826851,11.704502,28.859074,38.694191,26.174177,13.211798,20.282987,23.509943,25.108813,20.761755,14.513406,14.43354,13.066585,1
21.904554,12.944437,12.080381,16.552574,15.064764,13.30438,15.577464,17.177867,13.384578,15.050923,18.291285,4.569586,21.100568,13.122209,12.885762,15.684945,15.54909,24.32312,34.636658,1
12.196433,13.629896,10.963646,17.884895,16.341987,15.412041,11.842599,10.807286,16.343884,17.136734,14.279754,12.13171,9.578611,13.200471,15.083129,13.953617,11.183965,12.010435,12.691392,1
6.125693,6.969338,5.324884,7.565841,10.950331,9.482097,6.957571,3.570265,7.744998,15.860812,7.95875,5.258028,5.05837,8.180834,11.518111,16.267638,7.587217,8.721603,11.331192,1
10.210323,11.853953,5.661838,8.630593,9.688073,9.280932,6.726132,3.443641,5.781105,7.165884,6.832152,5.301493,2.902062,5.703103,5.414752,5.653917,4.250793,3.34249,3.500299,1
12.618558,14.295701,7.719207,16.05493,17.68426,22.540651,11.651725,6.335152,14.163579,16.957233,15.654103,9.697933,5.533005,11.62556,13.402525,13.284147,9.689752,7.216576,10.527871,1
15.632211,13.487114,15.233393,16.994572,20.7247,19.391783,9.405311,9.35828,13.396209,17.603614,14.48525,9.889643,9.658088,11.402783,12.778919,13.884481,11.037589,8.76944,8.999286,1
9.496065,9.204034,8.267155,11.250846,13.115498,12.881215,8.12037,5.514302,10.384197,19.254012,11.222921,5.776327,3.940514,9.539501,10.435535,8.791585,7.986446,4.736845,5.559453,1
4.26046,4.484715,3.734082,5.491613,6.43293,6.897825,4.86282,3.653948,7.224234,6.452997,5.538604,3.799987,2.690418,4.329075,9.076534,6.297654,4.259616,4.393773,9.446926,1
25.033173,24.803131,23.603738,39.151239,42.225142,34.2379,17.232301,18.913172,35.887576,46.81164,37.489259,16.848853,19.692698,35.014826,43.187235,34.070502,21.28246,35.038467,25.635524,1
9.113936,9.763424,8.084666,11.071533,11.684943,10.447137,8.422473,5.222849,8.139628,10.738897,8.9134,7.309431,3.857844,9.364464,9.351569,10.639868,9.24763,7.601618,6.530624,1
4.582439,5.755217,4.875697,5.150425,7.855612,5.407688,4.59009,3.797569,4.494653,5.598278,4.544382,5.424024,2.228792,5.556304,6.49111,5.36085,2.203353,2.207574,2.0422,1
