0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
28.480289,23.986359,23.935445,32.918343,35.030041,32.974384,16.660965,21.740756,27.330023,33.434137,20.850376,9.927816,9.941019,15.694672,22.32492,20.412515,27.223784,24.611336,10.774438,1
21.724449,16.316919,15.422614,28.970609,27.914567,18.360047,9.349244,10.649666,22.501319,25.559565,12.527029,5.649222,11.831658,18.109444,27.282317,16.100499,9.134068,22.15741,21.911953,1
33.319825,24.042866,24.652341,26.875761,25.205925,20.767244,12.46493,13.186024,20.285805,21.394471,20.229984,11.815774,13.990451,18.082167,20.365926,20.721344,19.875342,22.38459,8.916474,1
12.865553,17.569345,10.445326,13.690348,16.882994,12.952089,11.961372,4.741311,15.817281,18.394645,12.439602,4.385692,2.644627,10.040296,11.364216,12.69381,2.897871,5.877189,4.813187,1
6.741956,6.544876,6.021747,7.870324,9.114291,8.502469,5.861192,5.047192,7.879917,8.713441,11.045057,4.321936,5.231381,8.797013,19.820752,10.106297,4.105953,11.154206,5.694987,1
19.700502,22.519475,16.985953,20.038391,20.978616,18.795718,17.603423,12.683561,17.555845,18.506863,18.084817,19.494691,11.856386,16.372345,16.578529,17.606618,15.647862,12.78717,14.63038,1
19.144537,18.218044,9.291595,13.081024,20.836696,17.039817,12.624541,4.559502,8.97546,17.68127,14.293457,9.789347,4.093833,23.600246,11.023333,12.875553,9.124733,4.032889,6.432468,1
15.70633,20.141155,12.623835,17.217157,18.065013,18.471038,11.030804,10.119539,18.516074,15.638927,13.606586,9.396112,20.03112,15.969762,13.902191,10.100287,9.997078,9.515979,14.022567,1
28.203367,24.439565,13.334906,24.002005,39.836596,21.810394,17.773899,9.062888,19.786808,21.812932,22.341998,13.837537,7.209299,12.229339,20.625809,31.371414,10.335524,9.493107,11.003159,1
9.474557,10.763918,6.365468,9.244848,11.477048,9.64252,4.99917,4.216248,8.596519,9.519867,6.214459,2.910419,3.918862,6.954587,5.468826,4.650318,1.961398,3.390243,2.740069,1
10.007932,8.363224,8.780273,12.112759,10.824239,10.085823,5.266097,7.376905,11.120409,12.220777,7.992068,3.764935,8.054508,11.590437,11.982987,8.107219,3.651698,9.284703,8.948367,1
26.240902,28.05134,21.396645,30.382789,34.530402,28.288688,16.540637,9.177415,23.363891,25.545298,19.672106,10.758162,7.220596,15.775779,16.074615,12.362552,8.069075,5.282536,5.278285,1
6.475708,6.684354,4.40688,8.345439,9.70705,7.994487,6.975442,3.305271,6.461897,8.172141,5.512797,5.022937,2.642581,4.916657,5.906475,4.981241,4.726229,3.47394,4.560791,1
11.702583,11.519955,8.176911,11.743025,12.998516,13.473479,7.373306,5.31914,10.769828,13.229308,9.715856,4.802078,7.283637,11.962927,12.933837,9.122862,5.440394,15.912707,11.558578,1
170.786132,176.515461,138.683709,155.714999,177.047773,159.38401,130.021954,132.827877,144.075023,149.802823,147.384869,108.762837,131.770496,145.843883,145.736885,147.330106,126.347512,121.397454,124.288691,1
10.268015,11.645123,6.079434,12.229078,16.911115,15.278897,11.256712,4.186065,12.033477,17.136982,14.711785,12.686409,5.90315,10.169109,14.87328,15.273636,15.175451,10.611638,14.173239,1
