0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
62.377698,57.366441,69.804886,68.796274,62.461881,43.140762,33.051133,49.729137,51.132294,47.237096,29.269159,21.218851,33.971218,34.899108,29.90757,12.787464,7.145624,12.004849,37.788471,57.727431,66.078193,71.434404,61.040787,21.381531,40.332881,52.949728,55.730642,43.95564,15.731579,31.858655,36.169368,35.904216,19.339851,7.560759,16.421828,61.88336,48.097012,38.06891,24.235911,51.402894,44.738729,33.374638,25.911893,13.204365,23.119985,25.860689,20.292329,14.286623,3.475763,2.392848,3.473186,83.357116,70.93758,39.639161,40.826417,69.224743,67.688694,58.439539,27.976024,34.484669,49.419084,48.993873,38.22717,13.254102,12.225907,15.574121,87.592687,51.776341,31.676509,68.856884,80.505771,76.280793,39.871303,29.818323,53.561019,60.135421,52.230097,22.545369,15.667775,24.91924,68.613562,24.936856,59.948614,77.830535,84.918053,58.410581,25.907825,50.612353,60.390272,60.579561,34.094493,16.767451,31.656473,15.225602,30.583012,43.480539,58.559461,71.932407,10.987858,25.620954,32.141668,40.794228,32.269121,7.440949,22.564484,39.590553,25.824368,19.593548,9.378439,34.201532,25.731575,19.922486,12.432727,2.898652,5.11591,3.884765,71.229096,60.507462,26.417633,48.946852,66.038998,64.946395,48.021071,19.191969,25.594307,26.269336,84.646613,41.899055,39.044665,68.682352,80.065147,68.15876,32.643164,28.763386,40.227494,62.534617,30.870855,62.057814,79.048395,81.510302,52.128354,28.704755,52.278254,13.458176,28.359821,38.519265,53.704598,60.958578,15.117699,41.0967,62.727238,50.222548,31.348189,16.89414,51.288781,27.83577,82.670539,59.798516,29.772505,54.729295,47.453774,80.44148,44.573827,55.308668,66.51607,66.053685,40.21126,71.484193,33.334336,74.235011,57.330748,1
83.175046,88.588187,85.094777,79.915008,69.648159,62.918617,68.13657,67.346287,64.628766,41.301331,42.57532,50.589557,46.257654,44.243704,33.690692,37.288617,33.417142,30.100259,71.429641,85.695728,95.21103,87.318236,84.756136,62.126887,69.521744,78.590452,58.432081,62.729613,52.784286,51.143322,55.704014,48.749984,51.550203,38.649303,39.057506,78.547854,68.233926,56.460583,54.439365,86.90553,74.479589,59.471321,36.903325,42.800725,65.796456,55.559927,46.884189,34.850819,42.249905,43.534913,36.501434,88.9401,78.434608,59.535015,70.560355,83.214372,82.726991,50.522315,44.021535,56.646604,58.423571,59.043043,45.284697,42.575473,40.697369,37.031604,83.498385,68.581299,59.51478,70.754682,79.251619,52.616721,48.478939,49.319914,50.664651,54.641816,44.840473,42.962139,35.955851,34.878138,73.354499,49.661433,63.277809,79.659253,59.71415,53.532887,43.543042,45.659561,54.050343,48.60219,44.954382,32.921818,34.313559,49.806663,51.369868,60.881868,54.644117,79.428761,45.480012,40.574552,46.319124,46.720787,57.11258,34.58958,38.145907,86.55164,64.579633,39.908947,50.899752,88.408288,77.879435,64.409489,49.300658,58.254749,68.240024,55.90098,84.73815,50.825356,49.759599,80.105008,84.256018,78.555489,60.137356,57.517461,65.515993,56.063494,63.080433,56.123886,64.016764,70.028602,80.564726,68.902837,59.66565,54.026483,53.593492,54.69968,42.574807,44.550033,54.310996,55.252472,52.410301,37.313957,41.327599,59.972073,51.731521,59.640772,69.012253,85.393946,55.130584,64.148783,89.634652,79.303242,68.133955,78.75629,92.379663,81.68935,84.79638,69.194318,69.404974,85.325589,73.546475,85.508249,77.076406,79.401765,79.132071,86.970698,72.47622,83.987107,81.113656,91.851325,90.579235,1
45.975776,64.368476,55.145169,56.115576,44.987471,5.881014,17.789303,55.990617,26.047938,30.2107,5.100455,20.104369,29.305624,22.827564,7.475848,5.819222,2.677685,4.377145,12.065371,31.337337,56.226279,68.764293,53.250005,3.261815,39.262581,27.637534,44.907924,35.317743,8.667399,24.79394,25.823665,14.206761,21.016311,2.541273,9.453554,42.270765,27.677702,13.782035,2.273542,25.402264,37.948515,12.942223,9.094306,0.542524,21.704285,18.396999,10.318331,1.813951,0.090829,1.679622,0.57098,52.321999,40.972362,5.642564,12.186689,55.506607,28.016062,32.873598,5.913881,19.169614,33.807609,26.553361,10.204127,7.692108,3.402954,6.202871,74.450177,23.967981,8.666846,67.62352,43.057796,55.961177,20.864955,17.335206,42.226332,39.315275,17.904689,17.870359,4.252894,11.88823,47.764757,4.634075,57.850024,40.224852,64.035588,38.82117,12.923115,36.536088,39.850387,20.81092,28.4703,3.960815,14.696343,0.784717,11.236966,12.29311,31.139536,62.92265,0.167626,7.758275,13.509295,10.403192,26.856792,0.948454,7.967121,16.395773,5.716494,3.935922,0.040474,14.714533,10.878474,5.624994,1.363993,0.210804,1.818331,1.000826,45.139524,53.72949,14.176915,32.761631,61.735188,50.664046,18.425834,19.600673,9.172979,18.207899,39.785234,13.802265,15.256117,34.428093,35.280489,13.933797,16.626649,5.427313,15.359559,33.918783,15.151135,41.419728,45.220004,23.786242,31.804995,6.744081,22.793098,1.462587,11.845676,17.101338,13.488199,35.870087,2.221257,14.406667,38.331998,23.213253,7.578675,10.161394,15.923257,20.354814,52.88588,20.913653,24.594957,19.981829,35.764787,24.071692,30.089558,16.898141,40.085462,21.316287,6.371513,20.911879,11.291114,39.306329,28.646853,1
69.919658,49.331395,72.390159,72.853843,77.381841,60.37018,21.751986,51.126869,36.597882,35.951362,34.669707,2.101803,9.013612,24.801396,23.575392,0.012691,9.862922,10.922766,28.075579,72.033505,81.374855,78.284653,66.68147,18.098234,62.460169,58.044907,57.73302,53.114373,3.409184,19.56291,47.421135,44.557669,5.32786,21.176081,26.841573,42.432445,32.690865,34.398667,21.57607,41.424916,37.853157,20.070893,20.128693,19.674454,5.193629,8.665055,15.880051,13.998203,0.761187,7.338124,6.647667,81.982214,81.20748,56.019239,27.072533,76.604927,61.694031,59.870932,49.082997,5.337815,20.950832,49.606609,45.305079,3.172382,19.31757,26.415013,89.388977,58.877885,18.945144,66.561196,66.115444,63.379322,48.226689,3.489204,16.380454,46.257163,43.320421,3.41178,16.66944,23.970611,73.82906,23.156514,71.560389,64.001765,67.088292,55.316137,8.604459,23.077454,48.974268,47.703393,2.689091,22.820545,27.676949,22.377146,53.964275,40.381927,47.315905,57.27584,8.328036,23.114194,35.930857,34.979215,1.753161,23.273707,25.2595,38.824861,12.33871,15.895573,22.771252,39.717194,29.400575,17.998395,16.965729,0.014505,18.836979,19.104243,71.180551,66.197182,54.764452,22.10671,50.852831,69.73848,60.553874,4.731663,42.002807,42.796664,74.732607,50.061499,5.537763,31.069669,72.603066,59.584935,9.365598,30.99422,39.137773,68.462934,6.811256,28.983996,73.670836,75.052457,18.893459,32.235903,49.195251,7.50427,31.75646,57.673755,66.194209,30.30912,31.843215,56.31786,49.79491,13.14457,12.578791,0.272384,37.45993,18.812991,55.192133,44.333138,7.200083,73.928931,53.919739,84.89855,17.847532,58.980696,71.211,33.930495,50.803709,75.811489,10.326132,37.403163,68.437809,1
59.032302,52.895335,47.834604,33.964957,42.635905,38.226686,25.310598,31.812879,28.109272,28.853788,18.374429,6.303877,11.759416,16.752913,8.905693,8.877356,4.344985,13.174144,41.57339,41.553058,38.146841,53.52104,56.118979,20.795745,31.576225,34.913646,38.637693,30.580454,4.250318,10.39707,19.065722,11.922304,11.601938,3.270199,15.478518,58.624837,35.986023,37.15773,32.052477,67.797145,51.893771,34.099963,30.408399,15.116218,19.710423,22.372813,20.911132,9.737697,7.734024,12.887421,17.058558,56.543137,61.213834,39.474356,44.012073,69.449822,57.261704,53.002302,24.20396,20.378721,37.452802,40.512441,23.683361,16.366532,13.31429,31.916761,64.639787,40.333274,20.70915,53.583478,59.101363,58.503253,28.488219,10.997572,24.967501,35.27483,26.433689,17.243486,7.671014,29.691577,69.310397,19.792533,54.623053,64.044576,75.850782,54.162068,8.296435,25.183047,39.59552,32.920699,29.975672,6.332794,36.356781,16.615496,34.245551,42.218821,59.44982,66.638743,3.692587,13.329892,24.155386,22.868321,30.375632,2.720955,25.48623,54.511481,26.508408,23.396487,9.420709,46.589223,42.560273,26.72048,12.680162,8.506716,30.039397,24.495558,77.809946,71.531156,30.576074,37.322885,72.998051,72.91393,41.48501,27.854863,31.217623,59.379056,78.60435,37.925315,18.722096,48.554281,63.3335,41.943978,29.329242,15.330972,51.259284,64.397696,17.856807,47.645867,69.255918,56.560098,51.038995,17.31961,66.337188,4.987551,18.259716,32.88327,36.755949,58.990188,4.991018,41.368904,58.221347,34.964482,18.625868,16.657371,63.619833,39.381012,79.85941,44.847702,30.783182,63.406409,72.708607,62.288207,42.274145,47.345237,86.815952,46.264999,24.363812,81.806666,21.435252,64.695256,55.084973,1
88.293267,88.046193,93.103188,95.490599,93.502645,86.660776,78.833619,77.423751,78.481355,79.740793,75.97706,68.727479,64.140761,63.504861,62.830641,66.13514,62.331062,62.291222,71.172502,80.438545,86.802477,88.564377,98.659085,62.459067,64.384738,67.825197,74.140222,79.198896,56.411743,52.488447,53.857094,55.163782,61.031851,53.131218,54.478763,94.259608,90.165022,86.586184,71.594523,96.517516,87.201832,83.341827,82.93123,76.488986,85.043705,78.72007,75.907658,74.637806,76.278308,76.505577,75.056305,98.252943,96.31908,81.096114,89.225305,91.544656,91.587603,91.290134,82.93644,83.583889,80.428185,79.787228,78.0896,79.799491,77.753437,77.521766,99.049624,87.146329,83.785742,87.410369,90.075014,91.262388,84.753782,78.931486,76.123966,76.415374,75.366199,78.012012,74.085203,74.52066,89.309628,80.262959,85.179763,88.853711,91.509927,86.100931,76.782301,74.378757,75.352443,74.639174,77.708213,72.846571,73.633584,64.208215,66.564451,70.186999,77.324582,83.462426,59.5839,55.757756,57.468004,59.279223,65.408651,56.959398,58.563049,88.372966,82.663003,83.746109,77.705125,92.739295,86.690556,83.133486,82.463835,83.081307,85.034715,83.377016,91.360003,90.622899,79.471323,89.292951,89.006574,87.899414,85.267924,84.785997,85.705616,84.972228,95.283076,82.964357,86.079195,86.283146,87.624893,85.265745,85.30978,83.909892,84.305165,92.085038,89.989882,89.924331,92.043301,91.708735,93.107389,89.605935,90.910521,83.073736,80.479335,83.160985,86.666207,91.646542,84.064196,86.34625,97.762563,96.025391,95.825058,94.787783,96.935022,96.513242,98.13451,96.73323,94.210995,97.532935,96.827987,98.114248,96.058127,97.847262,98.01116,98.509958,98.633923,99.520626,97.273798,98.702785,99.108743,1
90.585723,81.17087,99.567288,91.345554,88.58636,60.475207,42.128872,61.684073,57.180644,42.098357,27.233519,23.940027,25.322373,29.256076,20.231348,6.02123,0.831644,3.132288,66.655413,92.862172,98.561908,99.702112,76.506781,33.744598,62.627176,68.423831,57.197592,38.148908,21.816849,23.561306,36.207666,28.924202,11.212701,0.725095,4.743162,81.808963,71.074596,65.07565,41.228433,67.721896,68.85087,48.195787,30.905124,20.6337,36.58672,37.281348,25.751711,15.94205,4.077209,1.840116,2.786532,94.190161,91.229058,62.285818,43.215569,65.345294,61.620584,45.465266,28.827083,25.8477,27.363286,32.072629,22.531178,6.892932,1.025699,3.712145,98.542211,71.153473,38.118286,69.829398,75.030267,58.79236,36.266881,26.513705,28.47778,40.792974,31.415126,11.316593,1.249466,5.791863,78.218866,33.144749,63.136509,70.148042,59.826314,39.703283,22.075176,23.892242,37.638622,30.694682,12.229849,0.776686,5.096642,19.1535,40.921429,48.716483,62.863032,62.671628,10.021066,11.374157,27.185361,29.506581,18.308251,0.123168,2.852005,60.462791,33.824962,19.295763,14.530977,63.574802,62.163004,23.879327,13.256519,3.548437,7.07274,3.613784,81.692643,55.897848,29.471825,59.338834,62.565437,61.640917,42.816876,13.280933,7.6715,13.371079,72.763446,34.748657,39.667339,43.145258,72.819587,55.568647,18.812137,5.543924,16.562567,62.623227,23.478063,26.427072,64.533449,71.413927,35.250614,2.601193,15.295182,8.98838,10.328593,28.652326,43.663036,42.112554,0.35879,5.226643,99.587781,51.469424,33.854884,10.870486,41.449334,26.27085,55.7254,37.265642,12.071357,40.248721,27.623159,84.292677,31.358716,21.557487,45.909016,52.936905,16.273372,48.844205,6.483798,27.280192,52.924896,1
64.078965,59.898228,67.516973,62.520597,52.721285,32.172562,18.090434,29.305347,23.032391,24.836136,10.368219,2.419118,7.011974,6.566567,3.616707,0.215944,0.535207,0.156095,27.97546,45.521989,51.654942,57.720121,68.048108,6.720025,15.815966,17.7633,32.757204,27.490532,0.518111,2.892824,4.654089,4.069809,0.123795,0.162,0.156537,52.913496,37.733677,28.767384,12.521561,40.243234,36.589132,19.626939,15.892523,3.901681,6.994216,10.987705,6.068918,2.038399,1.683656,0.452936,0.034256,88.045813,67.395953,23.190349,26.681256,63.61009,53.946348,46.622124,12.709071,10.089103,24.560238,24.991798,14.414847,0.787829,5.654313,3.579842,76.226117,30.851924,18.848192,47.983376,49.463143,48.745953,15.775593,5.736312,16.429273,19.925426,12.939569,0.767319,3.740838,2.469172,41.876053,13.719524,36.133662,43.61612,57.601408,25.986251,4.073235,12.44994,18.046238,14.733554,1.804911,2.598899,2.290391,2.735709,6.909559,11.342884,35.585565,56.406885,0.842712,0.545815,2.651493,4.055982,0.804804,0.509511,0.04069,39.885898,20.125896,14.717182,3.097448,29.473508,27.852222,13.352395,5.991764,0.038013,8.10868,1.777093,76.301346,54.127686,10.447848,37.346311,67.228565,60.864693,34.818613,6.723535,26.155084,16.751138,74.57965,19.513751,23.532464,52.934453,73.066267,51.759173,14.886794,24.917196,23.324681,50.49765,13.282389,35.847469,55.517715,52.921502,19.402901,15.418734,17.378849,0.920287,5.907682,14.029295,23.812994,20.898045,1.729974,5.505828,65.848672,38.430263,25.086005,9.314265,58.1257,27.450604,75.330054,51.490685,19.391446,60.10771,41.209865,80.142588,34.392108,52.558118,53.135593,58.930631,46.51543,60.758879,33.075876,54.039269,59.599187,1
59.648453,71.639225,55.462266,50.044176,42.195195,3.975302,34.534659,28.490699,22.882273,16.083551,4.387028,2.990863,1.532357,3.155114,1.170315,8.105233,0.963072,1.459756,19.968018,29.586285,43.256047,56.928719,42.915838,5.589064,12.642621,16.305402,23.590214,27.323015,0.156786,0.017719,1.111262,0.724956,4.070408,0.247771,0.855562,50.048932,31.959578,20.220719,0.316963,62.771689,30.909289,17.611475,8.408571,0.626044,8.388901,3.166365,3.849173,0.663744,7.911836,3.410773,1.235867,69.765345,52.50677,5.63373,41.115612,65.030891,56.732762,36.999506,9.270592,6.883669,11.173445,19.973555,8.85073,19.713412,5.176582,5.098272,72.549366,16.970153,19.887475,50.716566,59.533862,48.46493,19.110927,1.795244,5.53366,16.173288,8.849745,17.327995,1.741998,4.568313,38.690225,10.395969,31.294294,48.586556,54.237469,37.683562,0.155531,1.078886,7.273567,5.607579,13.431078,0.166406,2.638992,0.600418,1.551618,6.429081,25.485343,69.564697,2.450966,1.345133,0.468018,0.755305,0.76021,1.715241,0.661186,44.564901,19.76518,8.19468,0.432334,38.786831,22.456985,12.876862,3.793621,13.709548,23.83259,7.249176,74.82919,42.072335,4.875381,24.905578,46.984522,58.185654,25.317874,34.022522,25.359676,16.492748,68.934788,13.101091,9.123619,27.258933,59.236421,40.580298,34.507011,13.905704,20.576306,41.711257,2.97103,11.788715,35.596561,45.221238,21.445396,5.892496,21.04484,0.736432,0.340275,1.961887,5.867605,1.930501,0.170937,4.053835,59.213893,22.976198,9.915192,17.101263,71.750812,27.281305,59.054313,29.254561,27.954705,65.868209,30.048552,58.352277,30.850461,37.436531,38.609133,17.107117,20.392279,48.85203,22.242808,17.509565,46.30075,1
79.18383,57.051336,74.2374,59.102124,56.005922,36.393553,24.605784,40.626378,40.751024,33.365047,16.836033,2.240877,2.913881,10.058716,6.956381,0.548061,0.018881,0.765643,27.286182,50.045117,48.716259,58.532237,68.589247,11.75188,27.373832,33.311213,34.334576,30.179451,2.406245,2.696983,9.251305,7.823049,1.370489,0.031516,1.381751,53.416947,29.839672,21.300506,4.513378,38.828915,22.593798,17.932492,11.137613,4.397314,6.073726,0.234183,1.038195,0.450585,2.182725,2.753354,2.482761,76.339446,61.836142,21.14227,39.573277,76.251023,68.285078,49.348885,14.671181,0.346715,8.717539,24.65406,14.101682,0.920877,1.059971,2.2323,63.1743,24.715663,21.902065,66.00977,69.163733,53.215717,17.232041,0.02064,9.162291,27.878969,17.57802,1.253591,1.882272,2.789954,41.291021,16.832506,51.396638,59.113033,57.675372,31.803344,0.162275,7.295122,25.072159,20.251735,3.598009,1.54091,3.755668,3.996653,11.598832,17.50531,27.840547,50.080447,3.068768,1.277584,5.423126,6.028933,2.409974,0.094682,1.266598,31.233359,18.604659,10.397962,2.767463,1.354876,3.748855,4.91137,2.11039,2.781026,0.509275,3.224859,89.395507,61.867645,13.213102,4.571473,22.631061,59.315167,33.472957,4.39577,11.026644,10.879018,76.427522,21.331487,2.310152,19.430037,65.042799,42.567721,7.983765,10.482497,15.315456,40.526187,0.476264,12.309335,51.022421,49.260521,17.084423,6.846712,15.938415,2.688672,1.054953,12.226673,21.58304,19.386431,0.78482,7.091345,12.778861,15.329462,9.700909,4.396424,34.034151,14.861908,28.602597,15.780615,2.841323,13.741471,9.730035,68.173652,23.698608,32.15411,43.103878,66.527587,24.070274,56.047414,13.11316,50.267381,32.664496,1
