0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
14.614355,12.400456,12.208874,16.932341,14.87072,14.2268,9.07394,9.285783,14.930453,16.993144,13.158209,6.982973,8.990758,14.473861,14.546015,10.247579,4.551807,10.614199,9.818564,10.007932,8.363224,8.780273,12.112759,10.824239,10.085823,5.266097,7.376905,11.120409,12.220777,7.992068,3.764935,8.054508,11.590437,11.982987,8.107219,3.651698,9.284703,8.948367,27.399202,24.482517,22.771103,30.227618,28.745192,25.636581,15.199119,17.231756,27.715742,27.665285,17.241026,7.988168,19.596488,27.998517,25.063228,17.986621,9.135138,24.633771,23.612862,5.766406,4.916652,4.71119,6.828515,6.002876,5.745465,3.162485,4.265212,7.15043,7.76028,5.525357,2.706981,5.115424,7.458698,6.628401,4.959543,2.245991,5.383001,4.52251,0.946958,0.770265,0.700318,1.138617,0.954684,0.937921,0.502239,0.657067,1.092057,1.466476,0.797636,0.536776,0.677238,0.895011,0.846373,0.660466,0.347709,0.768257,0.592529,0.873844,0.703078,0.627075,0.839062,0.718834,0.695386,0.469713,0.655066,0.738311,0.903805,0.660642,0.632054,0.632125,0.736968,0.697575,0.571043,0.363792,0.858163,0.612541,1
13.93505,15.881887,13.005029,17.210944,20.759639,23.124311,12.784349,6.615646,13.859701,15.022464,13.246711,8.988299,6.761269,10.037374,11.225002,9.994055,7.295956,6.322855,6.5332,26.240902,28.05134,21.396645,30.382789,34.530402,28.288688,16.540637,9.177415,23.363891,25.545298,19.672106,10.758162,7.220596,15.775779,16.074615,12.362552,8.069075,5.282536,5.278285,58.242052,57.249408,48.908461,67.159989,73.873975,58.456893,32.130955,18.86977,53.693426,60.147749,43.655673,22.044703,16.459428,38.07243,43.804353,39.793818,27.453299,23.090738,23.368062,13.778156,15.430195,12.817631,15.01177,16.831609,16.290598,15.683339,6.807356,13.092148,14.714244,14.150881,12.307091,8.287922,12.924282,14.697337,16.359197,12.465088,10.185561,10.87616,2.394909,2.824598,2.644736,2.760664,2.895344,2.869497,3.513117,1.58515,2.055255,2.093349,2.140819,2.392491,1.55308,1.703171,1.755497,1.915255,1.810976,1.619689,1.797832,3.411149,4.147023,4.1037,3.560166,3.602204,4.153274,7.041606,2.877946,3.135773,3.135424,3.255674,5.260015,2.739775,2.74286,2.763319,2.942666,2.906932,2.893356,3.246162,1
7.654964,8.817443,6.264664,9.313395,10.031211,9.275308,11.983579,4.829028,7.118777,8.432594,5.97521,7.705238,3.739575,6.08452,7.613609,5.645643,5.742181,4.336497,4.502708,6.475708,6.684354,4.40688,8.345439,9.70705,7.994487,6.975442,3.305271,6.461897,8.172141,5.512797,5.022937,2.642581,4.916657,5.906475,4.981241,4.726229,3.47394,4.560791,11.922382,11.411964,8.975173,14.586402,16.122769,13.025271,8.956125,6.691048,12.345705,14.530557,10.092499,6.338781,4.620419,10.288535,11.920706,8.562284,6.484443,6.2385,8.966273,11.880732,11.01509,9.407832,15.74478,16.15884,13.4566,10.04418,7.805968,11.264396,12.54027,10.166686,8.913495,7.175129,9.407703,9.790177,8.861675,8.184057,7.779339,9.158393,3.453292,3.063642,2.361971,4.729087,5.148483,3.95014,2.218163,2.064903,3.102448,3.439378,2.279801,1.819105,1.854232,2.305402,2.256646,1.90339,1.723536,1.873095,2.015309,4.852029,3.820885,2.203172,7.078868,7.978482,5.242687,1.767212,1.464066,2.671592,3.080048,2.07179,1.322148,1.1616,1.442655,1.487988,1.337365,1.128994,1.14733,1.376114,1
33.138353,42.103431,24.161484,34.396907,40.190801,39.260839,25.313638,16.598677,28.859079,34.04391,26.825377,15.480003,20.880827,25.997527,24.340118,20.460571,15.082419,17.00855,14.263013,11.702583,11.519955,8.176911,11.743025,12.998516,13.473479,7.373306,5.31914,10.769828,13.229308,9.715856,4.802078,7.283637,11.962927,12.933837,9.122862,5.440394,15.912707,11.558578,7.707183,8.440052,4.418463,9.280079,10.480964,10.495063,5.912642,3.620928,7.555573,11.051521,7.583977,3.398708,6.372796,10.274638,11.332435,5.980959,3.070779,7.961296,5.888573,7.64539,6.889796,4.61977,8.292111,8.627272,8.002164,5.261211,3.516637,8.257716,10.282291,6.843528,4.276243,4.946279,8.785381,9.393667,6.244724,3.595058,8.008129,5.217616,1.124211,1.037361,0.866264,1.151986,1.245139,1.193524,0.947767,0.629055,0.930364,0.979502,0.906802,0.963599,0.748009,0.826099,0.804031,0.792353,0.559545,2.562438,1.422185,0.989261,0.994663,0.86113,0.916427,0.998168,1.046681,1.196397,0.778693,0.911045,0.986775,1.10656,1.348993,0.91478,1.055633,0.98103,0.985702,0.696686,3.431212,1.707895,1
92.826192,82.7415,75.37441,82.544167,101.566662,77.197502,49.317011,49.120872,65.932521,78.527677,65.449609,33.465268,49.872411,78.287072,79.798569,90.628374,49.306798,63.85973,41.839877,170.786132,176.515461,138.683709,155.714999,177.047773,159.38401,130.021954,132.827877,144.075023,149.802823,147.384869,108.762837,131.770496,145.843883,145.736885,147.330106,126.347512,121.397454,124.288691,43.607217,42.637014,43.079856,45.262734,46.890451,42.665755,35.272922,44.601363,52.916627,51.154397,46.741211,31.760426,52.646753,67.312915,57.029943,53.618765,46.484828,50.201321,40.593197,33.616606,32.459993,32.045791,33.05608,35.295284,31.280019,26.560638,31.674781,34.514655,33.927244,31.939418,24.399245,31.669198,37.238083,35.540395,33.76177,29.337938,29.335665,28.419395,4.072627,4.002545,4.115443,4.076962,4.476282,4.140717,3.734829,3.99102,4.105122,4.38494,4.273427,3.10663,3.967892,4.766497,4.467569,4.400225,3.670066,3.869461,3.769563,5.333505,5.22396,5.337664,5.396298,5.496956,5.216734,4.815551,5.266133,5.323043,5.743425,5.240487,4.396485,5.258027,5.737903,5.367704,5.297293,4.702864,4.60522,4.723211,1
8.593724,9.241819,7.896839,9.690503,13.750084,10.736624,9.139395,6.483453,12.736431,14.264926,11.492258,9.054558,7.37776,8.883029,12.902664,13.292803,14.317279,18.510969,20.246083,10.268015,11.645123,6.079434,12.229078,16.911115,15.278897,11.256712,4.186065,12.033477,17.136982,14.711785,12.686409,5.90315,10.169109,14.87328,15.273636,15.175451,10.611638,14.173239,22.196502,23.789045,14.09044,28.194004,37.862754,33.310853,20.461127,8.176841,34.169544,48.531305,44.607014,22.009003,18.822035,44.622875,59.89638,61.867699,37.929385,45.771267,48.146979,9.099238,10.344326,6.257352,9.842335,12.348817,12.282154,10.5431,4.388063,10.274981,13.981826,13.606193,10.892239,5.688436,11.320394,14.658655,15.787924,14.076801,10.609271,15.961386,1.586456,1.918425,1.161606,1.519763,1.802706,1.908319,1.728029,0.897761,1.459342,2.020142,1.825326,1.645185,0.927105,1.347096,1.724168,1.752799,1.714008,1.41858,1.722293,1.223385,1.608801,0.942788,1.170044,1.455579,1.463371,1.344815,0.783531,1.156071,1.523949,1.381975,1.347307,0.756267,1.036098,1.299653,1.33571,1.361652,1.184194,1.421481,1
15.513717,15.369494,11.831707,16.198399,15.494448,15.621716,11.83858,8.813494,16.111962,15.774056,13.705257,12.970126,10.82904,11.939376,13.046669,22.777284,16.038445,11.652291,12.629816,25.602297,25.291182,15.38867,26.625827,25.753976,25.712953,19.121511,11.5101,25.06681,26.743922,23.461094,14.428233,13.881054,19.961894,22.190955,22.41165,13.25029,12.889428,14.853151,80.918583,79.995051,50.00755,89.602631,81.14056,80.237209,62.747193,32.505071,88.653192,100.546813,81.186496,37.746222,48.169864,74.182522,88.798207,65.743889,30.152426,51.717964,76.330731,27.151868,26.727789,24.198448,46.03485,27.454935,28.357456,26.189339,30.501571,69.193035,53.380466,61.682347,18.550234,50.339962,76.972373,101.118284,63.449046,17.778645,52.454853,56.655452,2.363335,2.339768,3.176824,3.822054,2.38164,2.443005,2.135345,2.304906,4.234172,3.705586,3.872788,2.41888,2.565026,3.082687,3.178695,3.603437,2.133294,2.139725,2.392191,2.776134,2.817416,3.517191,2.815298,2.803683,2.846588,2.477089,2.36199,2.96688,2.79377,2.822553,3.364815,2.365129,2.461438,2.703177,3.432271,2.830518,2.585451,2.868591,1
13.236088,13.842671,9.914554,11.477862,13.562356,12.380401,16.795733,8.517744,8.898454,10.980489,10.716945,9.563837,6.708209,11.502057,13.891981,17.190778,14.165879,10.850853,7.612459,11.07668,12.590924,6.39255,9.220401,11.539139,10.441091,9.150309,4.225492,6.318893,8.207298,7.414185,4.92967,3.029756,5.500049,7.138951,8.050167,4.69372,4.913051,4.407786,16.797542,18.160564,11.470692,18.696888,21.6004,20.590685,14.00328,6.896254,15.960814,23.216265,18.406084,9.007027,6.765067,15.442461,23.744118,40.068313,19.384107,11.602406,18.317179,7.83301,8.830834,9.420182,8.766184,8.085853,7.931374,8.228221,5.139727,7.045012,7.440319,7.466441,7.218772,4.695058,8.081323,8.948447,11.207427,7.367068,10.708711,8.58757,0.784856,0.871046,2.217491,1.484185,0.796925,0.748769,0.777034,0.951715,1.244248,0.774669,0.707822,0.799874,0.676799,1.111793,0.820739,0.796099,0.810799,1.703528,0.81349,0.867641,0.86064,3.506357,2.141076,0.841079,0.733895,0.761478,1.922266,1.960733,0.856136,0.707467,0.968934,1.009955,1.779059,1.024861,0.854943,0.758683,2.638869,0.781994,1
19.487424,20.206529,23.367134,21.897217,19.380752,21.718811,24.974715,22.861536,20.844442,19.113038,18.732925,20.999503,30.003492,22.199745,18.02559,18.955725,31.765714,25.211546,36.251314,10.521475,10.33424,10.482279,12.426404,11.27294,11.537087,10.783108,10.914143,11.498932,11.323208,9.976387,9.385119,13.142628,11.791606,9.713627,9.997357,12.369726,11.609259,14.711474,32.476992,30.020606,28.771095,42.731327,44.206731,39.155364,21.866822,22.086521,42.329985,49.134521,37.689396,15.043552,15.033059,33.092763,33.694774,28.02313,14.910264,11.57588,17.55398,11.726608,11.4295,11.422916,14.440198,13.919616,13.551363,10.624018,11.442928,14.334099,14.671467,13.201276,9.110145,10.746871,13.414183,11.902952,11.999885,9.449522,9.684391,11.391594,1.556253,1.497329,1.662822,1.794001,1.618986,1.705873,1.390616,1.648735,1.890226,1.729081,1.64332,1.188636,1.483526,1.619339,1.430002,1.437368,1.414461,1.3666,1.527011,1.089517,1.044817,1.103861,1.227671,1.131415,1.156287,0.986953,1.133391,1.14015,1.04414,0.99891,0.813741,0.956887,0.97596,0.874268,0.866873,0.89936,0.842719,0.998833,1
17.869657,16.792335,13.824387,16.507923,18.574655,14.799641,12.179327,8.111513,11.404848,12.24006,11.358544,6.785234,4.60269,7.847238,9.413916,8.222508,7.050261,5.206415,8.595638,21.143656,17.484425,9.584216,13.595412,14.539848,11.698511,7.681533,5.047101,8.700253,10.954502,9.525574,4.573521,3.196966,6.410892,8.221461,6.78972,5.578543,5.523998,6.531186,53.435145,51.886793,40.383194,53.053615,57.560839,52.347414,32.725192,21.441947,36.3486,43.625839,38.658122,23.33341,11.277208,24.871402,20.83656,17.245298,15.385007,11.013829,7.519668,9.701471,10.596174,8.692147,10.539929,11.704416,14.792025,10.111625,6.675262,18.410296,19.705744,20.532797,7.595655,4.169692,14.523555,16.836579,18.799501,17.08937,8.687438,9.528308,1.489642,1.587618,1.296535,1.856164,3.549364,1.708128,1.272514,0.951007,1.298414,1.451553,1.792826,1.586688,0.994039,2.753294,3.301146,6.428544,6.86693,2.645762,2.721679,0.268308,0.313895,0.294116,0.301302,0.531055,0.341851,0.403928,0.303746,0.321321,0.348157,0.425813,0.429827,0.255384,0.719965,0.803843,1.466917,1.572744,0.635357,0.698541,1
25.099885,36.793213,23.626977,18.478014,18.811426,16.916618,13.464202,13.311896,14.007483,16.214637,11.906466,9.436825,11.63922,14.590433,17.043587,16.39077,14.240165,23.018448,13.615736,21.426555,22.350872,17.724298,19.734787,20.773035,17.968718,11.521818,9.781828,12.208656,14.341816,9.400054,6.235656,7.557865,14.172258,17.667707,23.001482,18.948731,15.387393,12.899502,19.908131,20.943689,14.764841,15.007698,15.205473,12.92768,9.528974,7.330739,16.907965,20.62197,15.677704,5.947257,34.176765,93.427733,143.821238,189.474626,80.876754,53.701256,47.088494,5.908469,6.351582,7.026832,5.847746,5.918013,5.770224,4.602758,4.624009,6.043219,6.927545,5.616212,4.132255,5.779443,10.805944,15.42632,18.264475,9.343815,8.240224,7.632696,0.915398,1.289146,1.280051,0.874004,0.92887,1.125759,0.98913,0.850449,0.798277,0.881773,0.827307,0.85324,0.780298,1.023175,1.230869,1.477157,0.977778,1.265685,1.263445,1.137977,1.726091,1.738285,1.089906,1.090608,1.235521,1.222781,1.14932,0.960275,1.008838,0.980212,1.272216,0.887733,1.073224,1.223088,1.392855,1.110748,1.718666,1.839635,1
24.814106,25.080861,23.554015,25.282535,29.154107,36.505965,28.366812,16.710799,22.719394,24.07817,25.256482,19.14239,22.989097,29.501859,34.506409,25.03295,23.595292,27.766023,18.43037,21.824184,21.352461,17.278279,20.637226,23.665725,26.908955,19.41536,12.548853,17.061637,19.265943,19.110961,14.111083,16.111578,21.622314,30.70702,19.184004,16.356132,23.660404,14.739551,10.959667,11.423483,9.7744,11.429047,12.658647,14.243578,10.471281,6.44207,9.984388,11.511219,11.138567,7.494536,8.764592,12.154166,16.446052,10.876488,7.956628,13.445932,7.178795,11.277572,11.673163,9.915679,10.287706,11.493657,14.636414,10.606344,7.064189,9.713074,9.979178,10.944499,8.019975,8.757642,12.981397,17.343613,11.109622,9.095992,16.196104,8.117691,1.365853,1.474647,1.484992,1.345174,1.593022,2.09936,1.337618,0.841779,1.118604,1.106095,1.46027,0.970641,1.00745,1.467419,1.958746,1.308995,1.145734,1.906012,1.050592,1.526493,1.66957,1.490302,1.272677,1.449732,2.438085,1.716978,0.959356,1.139652,1.12034,1.459081,1.242052,1.18427,1.549684,2.05796,1.383677,1.273794,2.778893,1.248762,1
25.403796,26.624496,18.991416,23.007181,25.997226,23.404442,18.53548,15.819313,20.905643,22.341013,21.494674,18.977132,17.732658,21.941171,22.011439,22.822479,14.896759,16.382371,14.467971,27.752938,28.131426,17.32741,23.6105,27.259175,23.690202,16.072352,13.342733,19.93056,22.370487,21.061496,14.784896,13.878433,20.882249,20.478172,22.95467,12.572668,12.565566,10.532119,28.380891,28.943623,17.013728,28.52286,32.877144,28.33533,19.813203,12.548779,28.926993,37.546044,32.160379,16.422782,23.834964,52.044546,45.850528,52.512139,15.967341,21.613024,11.725877,24.34253,27.070127,18.958516,23.772074,26.232663,23.633295,22.768733,16.265315,21.358438,21.110351,20.454474,14.965718,15.193959,21.020701,19.741495,20.986911,11.981705,13.374424,11.373984,3.923823,4.213683,3.930823,5.197253,6.179591,5.230311,5.519948,3.460859,5.003712,4.772833,4.59607,2.780854,2.96931,3.516692,3.450774,3.395674,2.004828,2.591572,2.249867,2.362577,2.668243,2.410206,2.402155,2.605688,2.562013,4.052415,2.284196,2.273959,2.213061,2.074176,1.628312,1.756827,2.002506,1.905958,1.764317,1.168969,1.627301,1.394887,1
