0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5.17123,5.223543,8.476263,6.079786,5.814345,5.632283,6.483631,5.382826,5.493663,5.011771,5.226518,16.887316,2.353167,4.239018,4.579851,4.724577,4.471573,5.903314,6.019815,1
5.17123,5.223543,8.476263,6.079786,5.814345,5.632283,6.483631,5.382826,5.493663,5.011771,5.226518,16.887316,2.353167,4.239018,4.579851,4.724577,4.471573,5.903314,6.019815,1
4.743448,5.390352,3.767684,6.157532,5.992751,5.888007,4.348061,4.271791,4.305059,4.715407,4.423162,3.32028,2.675918,2.922213,3.44341,3.648734,3.479588,2.777193,3.611375,1
2.275163,2.630348,1.015496,1.383859,1.68772,1.864129,1.895342,0.986403,1.395984,1.818297,1.967027,1.857186,1.609244,1.655235,1.845709,1.997106,2.280783,4.19081,4.72336,1
2.282185,2.501537,2.457161,2.745695,2.739809,2.721408,2.506827,2.032868,2.527291,2.566951,2.488475,1.856804,1.698138,1.929541,1.896617,1.763136,1.457933,1.746013,1.461108,1
4.403452,4.493828,6.005443,4.645039,4.493548,4.533142,4.746523,4.146101,4.131306,4.574017,4.295178,4.385335,3.218672,3.912018,4.424925,4.923245,5.531881,4.411194,11.256141,1
1.608473,3.01807,1.77458,2.705235,3.681092,3.86475,3.377777,1.911711,2.593928,2.746178,2.194104,1.746168,0.536872,0.988706,1.166956,0.899871,0.725502,1.027178,0.981467,1
0.823818,0.971637,0.619757,0.977914,1.113533,0.807158,0.593478,0.500442,0.723632,0.887579,0.685538,0.542442,0.495627,0.68783,0.79446,0.999819,0.979168,1.096289,3.093922,1
2.698482,2.649101,2.196382,2.235754,2.470917,2.383907,2.207459,2.024133,2.199346,2.278607,2.20736,2.170515,2.094441,2.07756,2.115721,2.074533,2.064243,2.9124,2.087554,1
4.639517,5.003704,4.416852,4.703914,4.989876,5.312921,8.982261,6.38666,4.488331,4.725829,5.498605,4.924062,3.54971,4.092309,4.571846,4.781021,4.885894,6.113832,5.86967,1
6.570001,7.03675,6.596512,6.355043,6.408579,6.773878,7.05457,6.529486,6.457704,6.60158,6.849979,8.087501,6.646566,7.177314,7.255374,7.928692,8.395348,14.405731,15.798648,1
1.236549,2.308788,0.983448,1.527648,1.790738,1.557527,0.953519,0.744979,1.375198,1.943707,1.304958,0.717967,0.764807,1.032425,1.093454,0.978447,0.774864,0.900907,0.933786,1
1.619622,1.857869,1.463722,1.815084,2.479532,2.262678,2.269555,1.093408,2.050672,2.71483,2.692443,3.421112,0.987333,1.272735,1.511665,1.526801,1.404614,1.254738,1.308921,1
1.768747,1.799864,1.324878,2.096307,2.471795,2.270411,1.870924,1.133343,1.747075,2.124059,1.670718,0.980965,0.950068,1.325054,1.392966,1.240257,1.056931,1.447901,1.908445,1
1.26957,1.34245,1.178922,1.355212,1.499883,1.483519,1.214804,0.863104,1.219074,1.442162,1.442878,1.491563,0.859717,1.391837,1.642785,1.939793,1.853783,4.041884,2.895063,1
6.406079,6.374812,6.340118,6.467354,6.398755,6.293914,6.340005,6.198768,6.11958,6.185418,6.116184,8.282201,5.601934,5.800018,5.847705,5.805174,5.484827,5.648344,5.717446,1
1.193564,1.158889,3.398595,2.755604,1.378321,1.453972,1.899272,1.094905,1.470619,1.291642,1.221588,1.112695,1.778207,1.200628,1.094958,1.014024,1.040832,2.517751,1.373588,1
2.611198,2.856149,2.016533,2.143051,2.900972,3.74305,6.735136,1.566756,3.216424,2.750068,5.722747,2.298421,1.522197,2.357103,2.516663,2.561605,2.090546,3.483307,2.655019,1
0.151889,0.179414,0.189655,0.182179,0.192162,0.236735,0.237973,0.258724,0.186947,0.203697,0.41944,0.289113,0.099485,0.129759,0.15239,0.169835,0.135892,0.129663,0.149489,1
0.817643,1.100162,0.516327,0.502254,0.862652,0.657681,0.467803,0.311533,0.486035,0.389503,0.501414,0.384166,0.429304,0.587491,0.597387,0.469804,0.41255,0.466279,0.469828,1
0.656932,0.966107,0.506245,0.465772,0.478912,0.578916,0.570208,0.907309,0.461428,0.506666,0.607874,0.80318,0.375195,0.432105,0.448583,0.483868,0.399648,0.371034,0.374206,1
1.440997,1.548673,0.381407,1.251934,1.552463,1.653306,0.946136,0.136504,0.473698,0.634736,0.680021,0.312549,0.210562,0.408065,0.320721,0.322534,0.218698,0.163084,0.290944,1
7.137519,7.355835,7.047113,7.763302,7.47994,7.291846,7.384677,7.809331,7.915582,8.381832,8.008077,20.080054,7.390909,8.311917,8.12168,7.813453,8.920128,11.524234,8.498095,1
4.23092,3.670995,3.602397,3.79646,3.614191,3.624024,3.488353,3.937956,4.082858,4.916953,4.567271,3.710982,3.854844,3.917176,3.793581,4.137587,3.70522,5.829,5.301511,1
11.823843,6.210819,3.611201,2.972405,2.463229,2.666963,3.03964,2.828407,2.105055,2.288235,2.219769,3.638865,2.123168,2.039248,2.041253,1.903526,2.140113,1.958667,1.81423,1
5.622669,3.78663,4.585903,17.498267,4.870731,9.138136,2.223746,8.056831,7.468765,4.14357,12.190367,14.95975,1.790761,2.468583,2.407199,3.03441,2.225482,1.624646,1.333199,1
8.72336,6.534078,3.385013,5.012482,2.124705,2.183263,2.829992,3.064248,3.146335,2.00232,1.485422,1.466499,1.602588,1.624962,1.570273,1.534931,1.525903,1.862201,2.106416,1
1.9642,1.88573,2.267741,2.194867,2.109529,2.167849,1.700106,2.33221,2.955803,2.554807,2.269049,1.460322,2.152795,2.109854,2.425053,2.257084,2.226887,3.038373,3.417087,1
2.518481,2.572874,2.246077,3.554509,3.522187,2.569559,3.138051,1.409446,1.97287,2.189035,2.271479,2.253776,1.82943,2.162189,2.468846,4.341811,10.165641,6.562454,14.58613,1
1.223798,1.265122,1.405625,1.291887,1.240758,1.212607,1.135776,0.823779,1.302022,1.844824,1.661119,1.043529,0.897871,1.427584,1.943331,1.193959,1.165942,1.665289,1.648082,1
1.469224,1.681587,2.008605,1.824427,1.40578,1.675579,2.778645,2.99941,1.670188,1.480052,1.89251,2.410642,0.28879,0.764259,0.912753,0.835737,0.440769,0.327438,0.396716,1
2.053071,2.1487,2.326536,2.50055,2.674654,2.678308,6.548829,1.136327,2.170906,3.233961,2.887689,1.438445,1.210936,1.667122,2.026712,1.855644,1.483819,1.455399,2.046602,1
2.201546,2.27671,1.6802,1.653433,1.703048,1.553398,1.462388,4.889509,1.624235,1.623475,1.415081,1.261938,1.068801,1.286334,1.318442,1.319771,1.227985,1.293258,1.283913,1
5.534609,8.573038,6.244443,5.351317,5.271322,5.43119,5.04897,4.333981,5.168057,6.255288,5.332592,4.234053,3.985313,3.913314,4.45162,5.042245,5.16829,4.514776,4.584663,1
1.583418,1.829726,1.78519,2.106461,1.385604,1.20068,1.166692,1.14722,1.888501,1.005043,1.107003,1.246621,1.149493,0.979715,1.275329,0.915042,1.003079,1.329563,0.938766,1
2.849858,4.659794,3.141921,2.27931,2.473024,2.530529,3.589064,2.451012,1.98465,2.372782,2.643216,2.713801,3.964192,2.216276,2.831576,3.1299,3.787603,4.813369,6.030822,1
2.280312,2.629825,1.779863,2.440333,2.113233,2.052452,2.090805,2.228037,2.007262,1.59676,1.417597,2.901049,1.426001,1.54279,1.879903,1.652127,1.63228,1.868623,1.592028,1
2.2224,2.277308,2.16089,2.270028,2.378378,2.349168,2.262909,3.379786,2.08546,2.230437,2.172511,2.014522,2.328642,2.027288,2.061553,2.107517,2.393388,2.085478,2.303497,1
1.847437,1.786257,1.662246,2.416628,1.984471,1.93933,2.355952,1.694954,2.154355,2.160957,1.486763,1.788049,1.296959,1.789321,1.472203,2.376189,1.437481,1.721781,0.929397,1
