0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
7.762937,8.410735,6.556337,9.342321,9.068329,12.318395,7.662186,4.311399,7.186326,14.645861,11.251322,5.175687,3.547026,7.536688,8.177582,7.73249,4.231125,3.16703,3.846431,1
6.763273,7.619621,5.321752,7.626128,8.415083,8.308503,15.549507,6.098878,6.979167,8.044212,6.83516,4.516641,4.782852,7.892702,8.317144,7.015218,4.812092,7.666433,5.591935,1
19.495014,20.895963,11.966885,23.44312,27.984667,26.594251,17.966419,7.091901,15.873336,21.938933,19.368017,13.619148,13.573975,14.458185,19.115061,20.691095,18.271175,8.456222,12.332665,1
6.318594,6.048226,5.836496,5.168824,5.554565,5.576185,11.962065,5.109635,6.386593,6.079454,6.315208,4.103747,5.100447,5.377126,6.258358,6.904271,2.626422,5.43894,7.789779,1
8.178091,8.086098,6.396874,9.996262,12.316536,10.037813,5.175172,4.945693,8.515711,9.921945,7.487195,3.08037,4.497695,7.87568,9.007313,6.991756,4.014469,5.324784,4.162428,1
7.8346,10.36992,7.169425,12.925805,11.933725,12.361157,8.762754,5.75609,9.812138,16.267501,10.48734,6.851905,6.166655,9.724141,10.873508,10.70976,11.029046,7.013081,6.53882,1
10.404456,11.429845,6.073849,10.272693,12.233913,10.946473,5.260254,4.865179,7.420961,8.560252,7.432137,4.69847,4.191451,6.714678,7.973301,7.110087,4.737462,3.614709,3.93891,1
7.986684,9.876407,6.727178,9.405702,11.570296,9.918586,6.241165,7.803974,7.573592,10.731944,7.081136,4.462904,4.047853,6.126338,10.582483,5.827378,4.015743,4.122237,4.333694,1
10.398537,10.999763,7.945214,11.179638,12.999649,13.024359,9.206803,4.354395,10.812759,14.282123,11.275829,7.417248,4.039261,9.720677,8.982689,11.271966,7.66059,11.547886,12.565877,1
16.155355,14.429511,11.486426,17.685395,20.250563,19.661839,9.12306,7.846618,13.906289,13.653059,13.602858,8.665018,5.980149,12.872011,14.622708,12.854298,4.911925,7.098628,4.749171,1
4.952484,4.64981,4.034306,6.443809,7.567147,6.410195,4.275897,2.888612,6.587373,9.905816,9.267686,2.835885,3.684337,6.395375,8.718368,5.452467,2.336399,2.789417,3.051579,1
6.618436,7.78776,5.624139,7.114847,18.456033,20.72904,14.500457,6.857735,16.253916,16.836433,18.016018,14.38378,4.05968,15.618232,7.548351,9.326217,11.513972,10.047043,7.15971,1
14.36434,18.274231,10.05565,14.786074,16.050817,13.696523,17.124765,5.230098,11.881357,18.01226,17.988088,12.903931,3.995812,11.681815,15.641184,16.037811,10.62895,11.350006,14.716888,1
10.119923,8.772089,7.690981,14.199384,22.489019,17.804071,9.300101,7.461686,12.562319,24.36161,14.439577,7.109484,7.484925,11.560148,12.613814,11.130535,7.185957,10.308583,9.594716,1
13.806667,14.177615,11.232309,24.211171,31.232771,23.936914,10.754263,6.055693,18.052141,20.689068,18.03928,7.941748,7.877946,14.615931,17.644059,17.145741,10.202644,10.029156,8.551372,1
19.435116,20.426694,17.605066,23.419063,24.686749,25.212893,16.03771,14.314716,24.289815,25.095933,22.386184,16.259795,14.728667,18.662424,20.476524,22.298317,16.72107,13.90906,16.037465,1
15.147739,15.152317,12.60098,24.798128,29.865203,23.521561,11.27454,8.641464,17.779465,21.423833,15.142872,6.948814,9.458841,13.791469,17.734947,10.799912,6.968055,6.260285,5.729447,1
10.956327,12.3481,7.17779,10.723629,12.805791,12.146743,8.467954,3.626449,8.303872,10.430918,9.474017,5.779542,3.612254,6.467333,6.603749,6.430244,8.487997,5.442352,5.312937,1
23.403473,23.808998,17.978472,19.987491,23.673686,26.010692,20.896378,9.81242,16.478314,21.882901,19.277053,14.57455,9.017882,21.178352,18.486152,20.244495,19.530821,16.984959,17.18812,1
11.789867,12.876571,7.746733,12.409821,11.127055,11.822533,11.583113,6.129518,8.140219,9.064552,13.490648,4.784223,5.090282,6.482596,7.220004,8.678485,8.139571,5.935172,5.084181,1
6.15952,7.243261,5.914167,9.271873,10.469089,9.428397,6.156784,5.511915,20.262197,15.00559,10.565252,5.91201,4.612001,7.8061,15.21229,7.123214,8.466837,10.233153,13.773108,1
16.552898,20.136628,12.213878,22.111373,26.66621,27.641985,18.228461,7.687326,21.539163,29.623994,26.742744,14.02828,11.238928,21.516142,24.278981,23.974481,15.801683,18.171647,16.347493,1
3.356881,3.655203,3.0208,4.527934,4.337948,5.318986,6.879722,1.901718,3.716481,5.863354,4.52241,2.755814,1.855446,3.514762,6.016658,6.707117,3.020843,6.473829,6.514134,1
6.813816,8.400269,4.415119,5.652077,7.808172,6.940332,5.759125,7.351121,3.70823,5.167864,5.018269,3.642367,1.052275,2.589128,3.766255,3.768569,5.960705,1.236237,4.591157,1
5.4038,5.613684,4.968691,7.134254,10.386625,7.866356,5.36268,2.681465,8.795547,7.335647,7.447203,3.777929,3.702015,8.781271,7.633559,6.215344,12.573183,3.315903,5.060612,1
8.589749,9.172375,5.244006,8.64833,13.178641,12.800331,6.864999,4.749642,8.324636,11.922025,9.90048,5.495845,4.361219,7.119638,9.086877,10.575278,8.681014,6.3731,10.198367,1
6.717727,6.898356,4.163499,8.274291,8.316204,8.825472,5.202349,2.406194,5.613742,8.357315,6.995502,7.526342,2.274159,4.014197,4.947657,4.948023,3.510775,1.924939,4.631205,1
8.854623,10.091934,8.255836,11.527643,13.885573,12.599473,8.041318,4.681227,10.931404,13.563979,12.605704,7.544107,4.859689,9.114115,11.482094,12.143304,8.904886,9.660955,11.406984,1
5.025349,5.966871,4.233786,6.689074,9.85624,8.052932,5.071596,3.742693,6.971975,10.235424,8.594519,4.002166,3.470324,4.999028,5.962227,4.559918,3.136515,3.754213,2.950133,1
10.50349,10.751492,10.10232,17.064679,15.740512,19.639848,9.059216,7.176373,18.376018,24.645298,19.055439,5.821734,5.712562,13.688662,17.313293,17.736851,9.593485,10.828853,11.682819,1
7.823505,9.761816,4.099562,9.071894,11.32342,10.776845,8.830702,3.185832,6.110914,8.634794,8.872712,6.107322,2.554242,5.299201,7.192672,6.815608,5.75477,3.079597,4.957227,1
12.354251,13.362798,12.242182,13.575199,16.268723,15.41572,11.157533,7.317841,12.235671,14.846593,13.966516,10.353102,6.889458,11.1944,8.391596,13.62295,9.525714,5.393366,7.402554,1
12.090044,13.148719,10.728623,13.366122,14.952843,13.849674,9.078742,5.83643,10.329764,13.012368,11.379693,6.134904,5.384513,6.879407,9.054588,10.993192,10.344602,4.967509,5.099942,1
19.782237,26.778753,17.058716,25.071329,28.523882,25.172848,19.75786,10.688052,25.802256,23.956084,27.73851,10.681159,12.422932,15.716945,19.340679,19.583395,17.010427,23.053854,22.843793,1
