0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
55.787526,50.919888,44.842615,63.846455,68.90185,63.399784,33.590518,34.432287,56.800068,70.223661,55.088841,20.538684,18.703668,40.305336,54.029889,44.943261,59.20941,53.377426,23.719961,1
28.568851,23.311438,21.304497,33.333857,32.960351,23.866055,12.022943,15.383143,31.508644,34.787031,18.113414,6.00384,17.317533,33.622817,46.018043,30.519515,25.852927,42.618862,30.904575,1
11.35884,10.173941,9.877541,12.054851,11.645786,11.633163,7.349685,6.293791,12.120274,13.879305,16.594021,6.702021,13.439887,30.225541,47.208567,47.635302,30.472904,40.881012,22.054563,1
57.565162,58.583644,44.705955,66.258873,73.075391,61.483848,37.733389,22.988803,72.331905,77.628194,48.756741,12.211715,10.404694,53.288034,47.565936,55.895958,11.687684,16.497914,15.686307,1
18.865159,18.318825,15.403634,21.906237,24.680178,23.214242,15.847791,12.09372,23.960357,28.863084,25.06845,10.855935,16.430499,29.710176,37.233456,29.297684,16.329247,44.142402,42.612271,1
21.919786,24.368195,17.364102,24.25117,25.33018,24.574274,19.444951,10.994942,21.462291,25.862129,25.050423,21.387473,11.084579,23.071925,28.645877,28.448463,20.122178,18.79099,12.108445,1
48.535999,45.60555,24.706691,38.524628,53.861459,44.264999,26.623829,9.423507,25.058151,58.146884,43.632139,28.028535,6.082717,37.792127,33.784873,36.661919,49.132667,9.544793,14.422901,1
5.904027,7.877622,5.241228,6.611996,6.938083,7.350591,4.759024,4.427621,9.022956,6.494749,6.69156,4.656523,8.939123,8.394073,6.885947,5.468551,7.292824,6.438552,8.99626,1
31.538404,27.433539,19.354717,33.101896,40.294803,25.077255,20.397575,14.699909,30.889992,35.64328,32.048621,19.127785,13.417432,30.307021,34.340528,46.97239,24.312873,14.3472,20.073216,1
48.792436,53.367759,31.362638,42.911618,54.367702,49.923029,31.329445,14.866097,39.903899,44.907756,32.495138,14.236068,13.547487,28.850337,33.668093,23.848447,9.534758,15.902844,17.702154,1
27.399202,24.482517,22.771103,30.227618,28.745192,25.636581,15.199119,17.231756,27.715742,27.665285,17.241026,7.988168,19.596488,27.998517,25.063228,17.986621,9.135138,24.633771,23.612862,1
58.242052,57.249408,48.908461,67.159989,73.873975,58.456893,32.130955,18.86977,53.693426,60.147749,43.655673,22.044703,16.459428,38.07243,43.804353,39.793818,27.453299,23.090738,23.368062,1
