0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
15.517225,16.028122,10.408358,9.012573,10.160796,9.457884,8.429466,5.41778,7.490898,9.20037,12.33787,4.032134,6.423501,6.983227,7.481501,5.859857,4.187192,3.2504,5.228405,4.952484,4.64981,4.034306,6.443809,7.567147,6.410195,4.275897,2.888612,6.587373,9.905816,9.267686,2.835885,3.684337,6.395375,8.718368,5.452467,2.336399,2.789417,3.051579,7.542032,7.771379,5.309505,10.624297,11.691308,11.432312,7.903349,3.11981,10.536794,15.6871,11.584888,4.777485,12.461463,12.041111,14.142103,9.451424,3.954008,4.259729,6.158393,7.059378,6.929064,6.569526,9.368026,8.940454,8.93198,6.403348,5.01389,11.423106,11.312286,12.561239,4.167681,8.631035,11.958877,12.221025,10.343925,5.443971,4.492124,6.000899,1.161673,1.038757,1.095837,1.341684,1.176787,1.202925,0.792378,0.61371,1.04912,1.20294,1.214,0.460084,0.775732,0.96957,0.963281,0.821653,0.516419,0.424941,0.62447,0.827157,0.724891,0.798004,0.932775,0.754884,0.762746,0.532429,0.458063,0.650506,0.828712,0.746237,0.309168,0.451067,0.52147,0.541674,0.463696,0.355811,0.267208,0.412915,1
9.547019,10.956703,9.093785,8.665519,27.146999,32.664559,28.382798,15.381608,27.951796,16.654927,30.10641,32.323011,8.451046,26.533752,6.844308,11.176038,20.796132,17.641792,10.11513,6.618436,7.78776,5.624139,7.114847,18.456033,20.72904,14.500457,6.857735,16.253916,16.836433,18.016018,14.38378,4.05968,15.618232,7.548351,9.326217,11.513972,10.047043,7.15971,26.907254,29.504079,19.899719,27.570646,42.414552,41.357928,29.61549,13.717342,34.152076,44.245318,37.345729,19.937595,5.282234,23.418478,32.348269,27.144099,24.902029,16.234977,16.674046,6.393719,7.358011,5.229434,5.946849,13.886737,15.031438,10.792924,5.968775,12.180019,11.744155,14.736218,11.280555,3.851436,13.038874,7.796954,9.414654,9.135334,7.783132,7.027935,1.135965,1.368539,0.790522,0.703796,1.631465,1.601518,1.30598,0.842123,1.474442,1.228827,1.576834,1.305683,0.447694,1.442313,0.678763,0.903774,1.014728,0.805022,0.692529,0.645165,0.675539,0.461084,0.407647,0.902819,0.909672,0.79105,0.557699,0.805912,0.659546,0.89071,0.807749,0.266928,0.766648,0.376692,0.509801,0.615185,0.42852,0.425465,1
30.735003,31.3962,15.450672,21.382161,24.770851,18.681682,20.627897,8.184379,19.361735,27.375914,23.623492,15.186707,8.274579,19.012799,25.183961,23.651423,15.614402,21.204797,25.582938,14.36434,18.274231,10.05565,14.786074,16.050817,13.696523,17.124765,5.230098,11.881357,18.01226,17.988088,12.903931,3.995812,11.681815,15.641184,16.037811,10.62895,11.350006,14.716888,21.46472,24.518729,15.275276,28.925424,33.031302,27.858248,24.8014,10.289594,29.316377,40.030453,46.566208,23.329278,6.915003,30.668207,46.17228,45.70912,16.315307,30.891881,28.120973,13.762812,15.628672,9.102289,13.628749,15.291951,13.94391,14.487634,8.914553,13.48695,17.596226,18.218368,18.848872,7.046052,13.844296,17.919203,17.796892,13.207257,12.744753,14.751337,2.242943,2.733044,1.89887,2.387608,2.503394,2.305344,2.340469,2.30851,2.378333,2.844783,2.628998,2.814052,2.068817,2.380956,2.629108,2.528139,2.273346,2.25855,2.244811,1.853498,2.018322,1.48475,1.664176,1.6601,1.604155,1.653184,1.556028,1.669934,1.756308,1.689841,2.176369,1.528971,1.672727,1.763648,1.777744,1.647935,1.695659,1.736703,1
19.235512,20.024342,15.625601,22.061292,31.848666,26.366448,18.239061,14.865345,20.655046,44.122537,24.490968,12.559956,15.594985,19.149178,19.350824,18.295923,11.656891,15.149055,13.727576,10.119923,8.772089,7.690981,14.199384,22.489019,17.804071,9.300101,7.461686,12.562319,24.36161,14.439577,7.109484,7.484925,11.560148,12.613814,11.130535,7.185957,10.308583,9.594716,8.086274,7.250823,6.490011,11.314756,15.485948,13.030821,7.637679,6.190947,11.020319,18.070321,12.454382,6.569666,6.80238,12.110153,15.226344,14.171144,7.862886,12.486493,14.053573,8.030357,7.516603,6.242805,9.877733,14.346662,11.826783,7.04294,6.465642,9.708516,18.163946,11.056346,6.488777,6.788496,10.383756,11.092767,10.412729,6.921442,9.880311,9.4175,1.931012,1.843261,0.984712,2.377067,3.636082,2.849374,1.216904,0.907764,1.718327,3.933466,2.154905,0.976259,0.903358,1.33634,1.527294,1.357764,0.877253,1.054602,0.923099,0.819285,0.827541,0.443881,0.925241,1.429487,1.12302,0.510432,0.454919,0.722706,1.57672,0.825358,0.425025,0.444089,0.57069,0.587005,0.535733,0.397611,0.507173,0.441243,1
17.106604,19.499189,14.893773,19.125677,27.352161,18.828554,18.042838,8.575548,17.823777,22.481921,19.301821,11.249745,9.570013,27.393373,26.891839,25.141678,8.65747,14.148314,14.179479,13.806667,14.177615,11.232309,24.211171,31.232771,23.936914,10.754263,6.055693,18.052141,20.689068,18.03928,7.941748,7.877946,14.615931,17.644059,17.145741,10.202644,10.029156,8.551372,63.729655,68.648379,49.628332,121.552124,138.111465,136.525483,59.670208,18.775728,110.30283,150.088876,133.360353,35.714454,37.291181,71.287408,110.550002,91.147161,63.638674,48.171984,27.133509,24.813274,27.402794,22.627707,41.958247,45.31529,42.812933,25.726084,12.531875,40.951194,36.641877,40.172158,16.900473,15.205931,33.71966,34.579837,32.188298,16.767469,15.941007,14.852733,5.055839,5.236969,3.594367,6.856799,7.431342,7.170092,3.900702,1.966437,4.33123,5.483874,4.555661,1.655009,2.127828,3.278167,3.697622,3.333193,1.571236,2.684793,2.643469,7.359487,6.662396,3.933683,8.315491,7.506543,5.809054,3.412646,2.553583,3.977107,3.778431,3.14882,1.412037,2.819987,3.420647,3.639168,3.501411,1.587735,4.637184,4.547289,1
33.440249,31.819723,41.288545,25.343051,28.320083,34.313918,25.550223,25.992907,41.858547,32.759418,26.777873,20.455522,22.424644,23.941932,26.15558,28.817844,20.566551,20.70371,21.671847,19.435116,20.426694,17.605066,23.419063,24.686749,25.212893,16.03771,14.314716,24.289815,25.095933,22.386184,16.259795,14.728667,18.662424,20.476524,22.298317,16.72107,13.90906,16.037465,20.244304,22.275706,14.330594,26.798116,32.752648,32.645108,17.273704,11.789863,24.793181,35.866066,32.834744,15.281211,22.731186,23.681097,31.656224,30.474411,16.857248,20.088242,18.659194,12.439736,13.575676,10.69887,13.891137,13.549849,16.297867,11.887443,17.905868,14.854498,14.817262,13.264202,10.949193,11.460186,12.832679,13.844138,17.767386,10.690669,14.129728,12.590122,1.934394,2.132831,2.030876,2.540255,1.898931,2.36207,1.779159,3.139228,2.284669,2.005092,1.794562,1.465305,1.970571,1.685788,1.614435,1.841342,1.326412,2.855855,1.715984,2.734405,3.030124,2.887107,3.418853,3.034927,3.490801,2.479821,8.915343,3.292508,3.41776,2.636302,2.211304,3.498549,2.839107,2.582647,2.971822,2.158844,5.450058,2.991622,1
15.285356,13.612526,11.330671,15.168265,17.197181,15.61657,12.153738,6.817297,12.150089,17.245633,11.112051,6.108806,9.348734,9.92562,12.539987,8.151668,6.073156,6.546291,6.14026,15.147739,15.152317,12.60098,24.798128,29.865203,23.521561,11.27454,8.641464,17.779465,21.423833,15.142872,6.948814,9.458841,13.791469,17.734947,10.799912,6.968055,6.260285,5.729447,21.724363,21.658627,12.971281,27.814906,35.515488,27.670582,13.552059,7.53966,25.698735,35.799982,20.644842,5.165429,17.132405,93.468978,116.410642,65.341615,20.174336,52.063217,39.598284,9.921802,10.249443,8.212233,13.826479,14.431993,13.394827,7.689507,10.0841,12.093019,14.612418,11.844825,4.792937,7.212907,12.86147,15.628364,10.624401,5.715052,6.807993,5.870005,1.13702,1.551323,1.436769,1.217542,1.146736,1.21485,1.075609,1.648424,0.949064,1.097475,0.913735,0.72292,0.675378,0.86669,0.942256,0.718645,0.534746,0.505305,0.546957,1.91127,2.263665,2.929535,1.440245,1.236392,1.184384,1.625316,5.059209,1.242635,1.30896,0.92388,1.026968,1.203894,0.982589,0.977918,0.734797,0.643038,0.662212,0.749549,1
15.092156,19.268072,11.395993,12.216534,14.603049,14.115783,12.02096,6.455808,10.255298,12.842761,11.604614,8.144741,5.269906,9.888801,10.162398,8.785345,7.362562,5.898065,5.548437,10.956327,12.3481,7.17779,10.723629,12.805791,12.146743,8.467954,3.626449,8.303872,10.430918,9.474017,5.779542,3.612254,6.467333,6.603749,6.430244,8.487997,5.442352,5.312937,15.6845,16.888481,10.318969,16.134152,19.775774,19.001545,13.08296,4.689384,14.354074,21.389613,24.173444,10.678648,4.57091,12.635156,20.759256,21.11913,17.802665,12.38926,11.580156,7.489494,9.128878,5.698311,8.600349,10.289122,11.244773,9.248322,3.677173,11.051521,14.387959,17.315408,8.905846,3.291972,10.504824,13.412835,12.557026,8.356586,5.747187,5.523458,1.23618,1.543664,0.982362,1.590517,2.297113,2.006024,1.241225,0.625275,1.603254,2.295839,1.831062,1.147673,0.526135,1.115485,1.227975,1.180641,0.983137,0.749029,0.820612,1.567162,2.053412,1.192295,1.67255,2.183263,2.011956,1.357626,0.78713,1.391671,1.697994,1.495298,1.244369,0.67074,1.151241,1.169083,1.168849,1.083917,0.905941,1.000202,1
48.023202,48.706315,33.359976,25.69126,31.11847,36.051691,33.653002,22.591382,21.385199,28.310099,22.996895,24.088494,20.287448,42.577024,24.635564,30.108818,32.127361,34.324931,29.065571,23.403473,23.808998,17.978472,19.987491,23.673686,26.010692,20.896378,9.81242,16.478314,21.882901,19.277053,14.57455,9.017882,21.178352,18.486152,20.244495,19.530821,16.984959,17.18812,59.954773,60.627661,41.150076,71.691162,87.076667,81.114122,49.266548,21.700339,60.479864,91.201605,79.696886,38.414487,21.946087,53.148385,76.099098,72.27353,112.455845,105.607521,58.788067,21.01776,21.365594,14.476271,17.451332,19.951468,22.291201,20.681011,11.961505,17.269301,20.823523,20.851348,17.729449,9.884716,23.629117,21.420646,25.448793,26.431556,24.627702,22.258555,3.245359,3.30793,2.408245,2.372425,2.566971,3.022055,3.286615,2.659213,2.345555,2.691738,2.614753,2.721166,1.792459,3.783104,2.481642,3.442391,3.348648,3.255022,3.149126,4.97698,5.030753,3.651998,3.502556,3.641933,4.383998,4.824074,4.790286,3.841647,3.87876,4.091928,4.210323,2.945765,5.668816,3.961658,5.439941,5.279653,4.971949,5.321721,1
15.863201,16.249753,12.250461,13.948489,12.80572,14.213737,26.942873,8.682501,10.635333,11.919311,17.625252,7.165244,7.681286,9.19343,10.312693,13.465159,15.333074,8.996248,7.825095,11.789867,12.876571,7.746733,12.409821,11.127055,11.822533,11.583113,6.129518,8.140219,9.064552,13.490648,4.784223,5.090282,6.482596,7.220004,8.678485,8.139571,5.935172,5.084181,7.760615,7.992773,6.328311,9.665411,8.845883,9.363175,7.55425,6.611474,10.058658,12.322854,16.850972,6.575142,7.56389,12.599969,15.249371,23.38923,15.912867,13.675045,10.830394,6.675098,6.800114,5.898898,7.299675,6.50884,7.089848,7.574082,5.832014,7.298531,7.951743,12.943312,4.576957,6.108657,8.575986,9.721348,13.88768,9.661511,10.034748,9.297024,1.613718,1.63522,1.410594,1.574788,1.439394,1.508226,1.721176,1.232321,1.281094,1.297863,2.116743,0.833983,1.201959,1.261712,1.326013,1.485984,1.626878,1.68525,2.429575,2.450067,2.323556,2.080842,2.132473,2.030651,2.018652,2.538664,1.954945,1.934722,1.971665,3.241383,1.382412,1.978376,2.051395,2.187213,2.491045,3.076374,2.951117,4.913507,1
